round,client,loss,accuracy,Normal,DDoS_UDP,DDoS_ICMP,Ransomware,DDoS_HTTP,DDoS_TCP,Vulnerability_scanner,MITM,zkp_rejected,krum_selected,krum_detected_byzantine,dp_epsilon_spent,round_time_s
6,5,0.363392,0.923965,0.723485,0.998217,0.993902,0.906158,0.876531,0.991136,0.183206,0.507042,0,1,0,N/A,0.00
6,6,0.231595,0.959083,0.966377,0.998192,0.990548,0.900726,0.437811,0.818182,0.908466,0.281690,0,1,0,N/A,0.00
6,7,0.381074,0.953674,0.982401,1.000000,1.000000,0.000000,0.541284,0.998462,0.908865,0.837838,0,1,0,N/A,0.00
6,8,0.251617,0.955095,0.961384,0.997234,0.992355,0.857143,0.713760,0.994505,0.894389,0.114286,0,1,0,N/A,0.00
6,9,0.198748,0.981765,0.973691,0.998488,0.996361,0.906310,0.823529,0.987755,0.755556,0.042553,0,1,0,N/A,0.00
6,10,0.286804,0.968624,0.985286,0.997616,0.999035,0.260870,0.447205,0.996721,0.922844,0.747573,0,1,0,N/A,0.00
6,MEAN,0.323405,0.948165,0.883637,0.998128,0.995422,0.735977,0.668439,0.967497,0.688451,0.421739,0,7,1.0000,N/A,223.36
7,1,0.351940,0.923360,0.935688,0.997260,0.992424,0.877729,0.772347,0.998633,0.077670,0.541667,0,0,1,N/A,0.00
7,2,0.290634,0.971565,0.978946,0.998305,0.999424,0.820717,0.736961,0.996595,0.603175,0.500000,0,0,1,N/A,0.00
7,3,0.594003,0.740005,0.149343,0.998228,0.985251,0.938628,0.769727,0.961538,0.680930,0.111111,0,1,0,N/A,0.00
7,4,0.214691,0.970881,0.951987,0.998082,0.998915,0.898635,0.437247,0.997527,0.910663,0.547264,0,0,0,N/A,0.00
7,5,0.338423,0.892204,0.567608,0.998217,0.983459,0.907760,0.789766,0.997586,0.180451,0.514286,0,1,0,N/A,0.00
7,6,0.214523,0.959324,0.908998,0.997990,0.985889,0.908434,0.555556,0.925000,0.911815,0.277778,0,1,0,N/A,0.00
7,7,0.349384,0.954673,0.970441,1.000000,1.000000,0.000000,0.594595,0.999231,0.913017,0.837838,0,1,0,N/A,0.00
7,8,0.240716,0.948147,0.883346,0.997029,0.992366,0.857143,0.710909,0.996160,0.898884,0.114286,0,1,0,N/A,0.00
7,9,0.171946,0.980578,0.970424,0.998488,0.996032,0.914611,0.760820,0.997268,0.731183,0.042553,0,1,0,N/A,0.00
7,10,0.261861,0.969644,0.970393,0.996659,0.999242,0.230769,0.530165,0.996721,0.925232,0.751220,0,1,0,N/A,0.00
7,MEAN,0.302812,0.931038,0.828717,0.998026,0.993300,0.735443,0.665809,0.986626,0.683302,0.423800,0,7,1.0000,N/A,223.32
8,1,0.323359,0.962988,0.982577,0.997653,0.996198,0.871166,0.916380,0.995495,0.078818,0.536082,0,0,1,N/A,0.00
8,2,0.276170,0.983221,0.990395,0.998305,0.999039,0.772563,0.913183,0.993151,0.609375,0.475248,0,0,1,N/A,0.00
8,3,0.519481,0.877515,0.458716,0.998937,0.997015,0.961404,0.904531,1.000000,0.679926,0.111111,0,1,0,N/A,0.00
8,4,0.201621,0.973493,0.977177,0.998219,0.998706,0.914019,0.412800,0.995392,0.914625,0.511628,0,0,0,N/A,0.00
8,5,0.301637,0.941290,0.834061,0.998217,0.996942,0.945148,0.901549,0.994347,0.170213,0.507042,0,1,0,N/A,0.00
8,6,0.188172,0.965480,0.953748,0.998494,0.998088,0.938300,0.530120,0.986301,0.914676,0.256410,0,1,0,N/A,0.00
8,7,0.327143,0.962061,0.984293,1.000000,1.000000,0.000000,0.677596,0.998462,0.912776,0.837838,0,1,0,N/A,0.00
8,8,0.219318,0.960230,0.954383,0.997850,0.997687,0.788732,0.780526,0.993953,0.900098,0.100000,0,1,0,N/A,0.00
8,9,0.159090,0.987915,0.987848,0.998993,0.997677,0.919708,0.915254,0.997253,0.715789,0.039216,0,1,0,N/A,0.00
8,10,0.249260,0.973664,0.984607,0.996659,0.998758,0.170213,0.587097,0.993421,0.929076,0.719626,0,1,0,N/A,0.00
