round,client,loss,accuracy,Normal,DDoS_UDP,DDoS_ICMP,Ransomware,DDoS_HTTP,DDoS_TCP,Vulnerability_scanner,MITM,zkp_rejected,krum_selected,krum_detected_byzantine,dp_epsilon_spent,round_time_s
7,4,nan,0.168268,0.288064,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00
7,5,nan,0.047401,0.090512,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00
7,6,nan,0.110199,0.198521,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00
7,7,nan,0.514776,0.679673,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00
7,8,nan,0.123439,0.219753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00
7,9,nan,0.200583,0.334142,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00
7,10,nan,0.317236,0.481669,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00
7,MEAN,nan,0.244602,0.360485,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,N/A,N/A,246.92
8,1,2.082225,0.000775,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001549,0.000000,0,0,0,N/A,0.00
8,2,2.032565,0.003974,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.007916,0.000000,0,0,0,N/A,0.00
8,3,2.146326,0.111281,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200275,0.000000,0,0,0,N/A,0.00
8,4,2.000538,0.118710,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.212227,0.000000,0,0,0,N/A,0.00
8,5,2.101783,0.004090,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008148,0.000000,0,0,0,N/A,0.00
8,6,2.013992,0.152444,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.264558,0.000000,0,0,0,N/A,0.00
8,7,2.031174,0.173123,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.295149,0.000000,0,0,0,N/A,0.00
8,8,2.021870,0.162807,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.280024,0.000000,0,0,0,N/A,0.00
8,9,2.022138,0.003884,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.007739,0.000000,0,0,0,N/A,0.00
8,10,1.996238,0.148539,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.258658,0.000000,0,0,0,N/A,0.00
8,MEAN,2.044885,0.087963,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.153624,0.000000,0,,N/A,N/A,209.64
9,1,nan,0.407325,0.578864,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00
9,2,nan,0.540622,0.701823,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00
9,3,nan,0.016170,0.031826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00
9,4,nan,0.168268,0.288064,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00
9,5,nan,0.047401,0.090512,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00
9,6,nan,0.110199,0.198521,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00
9,7,nan,0.514776,0.679673,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00
9,8,nan,0.123439,0.219753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00
9,9,nan,0.200583,0.334142,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00
9,10,nan,0.317236,0.481669,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00
9,MEAN,nan,0.244602,0.360485,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,N/A,N/A,207.91
10,1,2.078942,0.000775,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001549,0.000000,0,0,0,N/A,0.00
10,2,2.031088,0.003974,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.007916,0.000000,0,0,0,N/A,0.00
10,3,2.144416,0.111281,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200275,0.000000,0,0,0,N/A,0.00
10,4,2.004288,0.118710,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.212227,0.000000,0,0,0,N/A,0.00
10,5,2.100357,0.004090,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008148,0.000000,0,0,0,N/A,0.00
10,6,2.017586,0.152444,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.264558,0.000000,0,0,0,N/A,0.00
10,7,2.030277,0.173123,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.295149,0.000000,0,0,0,N/A,0.00
