round,client,loss,accuracy,Normal,DDoS_UDP,DDoS_ICMP,Ransomware,DDoS_HTTP,DDoS_TCP,Vulnerability_scanner,MITM,zkp_rejected,krum_selected,krum_detected_byzantine,dp_epsilon_spent,round_time_s,dp_epsilon_target,dp_noise_multiplier,krum_scores_byzantine_mean,krum_scores_honest_mean,krum_score_ratio,nan_this_round
1,1,2.320528,0.138456,0.266694,0.129148,0.254826,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,2,1.770526,0.378930,0.262077,0.180462,0.864685,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,3,2.591635,0.114464,0.251656,0.173892,0.274959,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,4,1.565452,0.512558,0.262478,0.248529,0.909040,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,5,2.631303,0.122233,0.238095,0.078206,0.750572,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,6,1.460961,0.384792,0.277521,0.501496,0.291030,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,7,1.971784,0.195088,0.259496,0.067168,0.825046,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,8,1.598171,0.336689,0.259207,0.434579,0.348059,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,9,1.471346,0.458999,0.238342,0.501661,0.544046,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,10,1.523245,0.515148,0.265229,0.115170,0.957204,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,MEAN,1.890495,0.315736,0.258080,0.243031,0.601947,0.000000,0.000000,0.000000,0.000000,0.000000,0,8,1.0000,2.9954,152.70,3.00,0.8592,1.4765e+05,6.7342e+02,219.2527,0
2,1,0.738938,0.774828,0.818384,0.958476,0.916084,0.000000,0.000000,0.901732,0.292683,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,2,0.472520,0.916284,0.939846,0.964321,0.993891,0.000000,0.000000,0.716858,0.705882,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,3,1.550255,0.291698,0.054255,0.955617,0.905660,0.000000,0.000000,0.046468,0.764593,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,4,0.445181,0.916688,0.821030,0.973002,0.996085,0.000000,0.000000,0.951594,0.792808,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,5,1.015240,0.638595,0.250000,0.876623,0.981982,0.000000,0.000000,0.926452,0.487805,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,6,0.548980,0.861557,0.653961,0.984485,0.912892,0.000000,0.000000,0.404494,0.785577,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,7,0.576233,0.883586,0.907520,0.935108,0.995556,0.000000,0.000000,0.895172,0.800276,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,8,0.507718,0.863975,0.689776,0.985878,0.920028,0.000000,0.000000,0.904478,0.788648,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,9,0.394195,0.918968,0.868259,0.984182,0.962656,0.000000,0.000000,0.823529,0.878788,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,10,0.449179,0.924111,0.902145,0.950504,0.998623,0.000000,0.000000,0.710801,0.819157,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,MEAN,0.669844,0.799029,0.690518,0.956820,0.958346,0.000000,0.000000,0.728158,0.711622,0.000000,0,8,1.0000,2.9954,149.32,3.00,0.8592,1.5237e+05,6.0591e+02,251.4703,0
3,1,0.660536,0.775409,0.852479,0.970769,0.929078,0.000000,0.000000,0.981761,0.017699,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,2,0.394399,0.928559,0.958510,0.971237,0.995031,0.000000,0.000000,0.980437,0.189320,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,3,1.385431,0.313344,0.070146,0.984452,0.940845,0.000000,0.000000,0.892857,0.410832,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,4,0.279344,0.942014,0.890405,0.979000,0.997162,0.000000,0.000000,0.978374,0.873762,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,5,0.892205,0.628730,0.290494,0.919008,0.993921,0.000000,0.000000,0.978320,0.041522,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,6,0.368768,0.901267,0.793580,0.989159,0.946703,0.000000,0.000000,0.765957,0.837817,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,7,0.411604,0.928714,0.947290,0.949833,0.998885,0.000000,0.000000,0.981221,0.884481,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
