round,client,loss,accuracy,Normal,DDoS_UDP,DDoS_ICMP,Ransomware,DDoS_HTTP,DDoS_TCP,Vulnerability_scanner,MITM,zkp_rejected,krum_selected,krum_detected_byzantine,dp_epsilon_spent,round_time_s,dp_epsilon_target,dp_noise_multiplier,krum_scores_byzantine_mean,krum_scores_honest_mean,krum_score_ratio,nan_this_round
1,1,1.925019,0.091755,0.257092,0.301061,0.105611,0.000000,0.000000,0.000000,0.001955,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,2,1.500118,0.239491,0.237760,0.321591,0.557685,0.000000,0.000000,0.000000,0.012997,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,3,2.415969,0.158009,0.083885,0.306771,0.143180,0.000000,0.000000,0.000000,0.249320,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,4,1.569868,0.392710,0.165145,0.303874,0.590075,0.000000,0.000000,0.000000,0.391295,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,5,2.415494,0.068816,0.156334,0.302115,0.494179,0.000000,0.000000,0.000000,0.009132,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,6,1.476492,0.312734,0.198799,0.306386,0.122098,0.000000,0.000000,0.000000,0.638861,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,7,1.446367,0.306110,0.244466,0.267477,0.518440,0.000000,0.000000,0.000000,0.359841,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,8,1.537415,0.300040,0.191909,0.296206,0.140744,0.000000,0.000000,0.000000,0.544809,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,9,1.570170,0.214502,0.180049,0.299795,0.267015,0.000000,0.000000,0.000000,0.025063,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,10,1.409560,0.448317,0.203386,0.307568,0.658934,0.000000,0.000000,0.000000,0.435013,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,MEAN,1.726647,0.253248,0.191882,0.301284,0.359796,0.000000,0.000000,0.000000,0.266829,0.000000,0,8,1.0000,0.3956,688.49,0.40,2.7979,1.4692e+05,6.2969e+02,233.3126,0
