round,client,loss,accuracy,Normal,DDoS_UDP,DDoS_ICMP,Ransomware,DDoS_HTTP,DDoS_TCP,Vulnerability_scanner,MITM,zkp_rejected,krum_selected,krum_detected_byzantine,dp_epsilon_spent,round_time_s,dp_epsilon_target,dp_noise_multiplier,krum_scores_byzantine_mean,krum_scores_honest_mean,krum_score_ratio,nan_this_round
1,1,2.014941,0.225560,0.379708,0.243005,0.617801,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,2,1.580967,0.352437,0.378293,0.287270,0.588235,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,3,2.324223,0.192004,0.356322,0.308650,0.551724,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,4,1.453519,0.365023,0.372442,0.327056,0.593998,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,5,2.252453,0.114533,0.377953,0.132766,0.618947,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,6,1.327057,0.655643,0.398607,0.777968,0.585695,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,7,1.890385,0.211661,0.378480,0.126554,0.550162,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,8,1.453545,0.549839,0.382951,0.686825,0.593074,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,9,1.219366,0.647281,0.352524,0.752499,0.590761,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,10,1.478161,0.322275,0.382630,0.157324,0.593275,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,MEAN,1.699462,0.363626,0.375991,0.379992,0.588367,0.000000,0.000000,0.000000,0.000000,0.000000,0,8,1.0000,1.9948,151.02,2.00,1.0129,1.4755e+05,6.5966e+02,223.6737,0
2,1,0.972460,0.718244,0.750224,0.958474,0.724638,0.000000,0.000000,0.841535,0.200000,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,2,0.563592,0.822148,0.940088,0.701996,0.701247,0.000000,0.000000,0.829590,0.500000,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,3,2.064083,0.245098,0.042063,0.963190,0.605809,0.000000,0.000000,0.816327,0.470305,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,4,0.778090,0.671513,0.707659,0.618717,0.705126,0.000000,0.000000,0.845888,0.502523,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,5,1.557999,0.472570,0.165394,0.730819,0.666667,0.000000,0.000000,0.825337,0.421053,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,6,0.618847,0.798189,0.567314,0.971740,0.701363,0.000000,0.000000,0.625000,0.497323,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,7,0.724754,0.772764,0.849496,0.709838,0.705202,0.000000,0.000000,0.830189,0.523810,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,8,0.676866,0.770338,0.551491,0.970749,0.717949,0.000000,0.000000,0.841772,0.475564,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,9,0.482597,0.855201,0.853715,0.932958,0.707192,0.000000,0.000000,0.833068,0.701754,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,10,0.731523,0.677725,0.844512,0.378194,0.697299,0.000000,0.000000,0.837121,0.522802,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,MEAN,0.917081,0.680379,0.627196,0.793667,0.693249,0.000000,0.000000,0.812583,0.481513,0.000000,0,8,1.0000,1.9948,154.81,2.00,1.0129,1.5216e+05,6.0197e+02,252.7682,0
