round,client,loss,accuracy,Normal,DDoS_UDP,DDoS_ICMP,Ransomware,DDoS_HTTP,DDoS_TCP,Vulnerability_scanner,MITM,zkp_rejected,krum_selected,krum_detected_byzantine,dp_epsilon_spent,round_time_s,dp_epsilon_target,dp_noise_multiplier,krum_scores_byzantine_mean,krum_scores_honest_mean,krum_score_ratio,nan_this_round
1,1,1.927154,0.437264,0.722892,0.730557,0.058032,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,2,1.459666,0.713794,0.817164,0.684133,0.676752,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,3,2.709315,0.196333,0.050639,0.702442,0.143012,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,4,1.515493,0.607796,0.571456,0.723517,0.758660,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,5,2.361859,0.162656,0.216095,0.587319,0.196251,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,6,1.503757,0.700664,0.404678,0.934238,0.681926,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,7,1.604854,0.516374,0.706587,0.588491,0.390037,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,8,1.579815,0.612364,0.435648,0.930364,0.435477,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,9,1.424655,0.784096,0.695808,0.916017,0.710674,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,10,1.438175,0.658588,0.670232,0.505290,0.830451,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,MEAN,1.752474,0.538993,0.529120,0.730237,0.488127,0.000000,0.000000,0.000000,0.000000,0.000000,0,8,1.0000,0.4942,149.22,0.50,2.3413,1.4760e+05,6.3656e+02,231.8706,0
2,1,1.086732,0.714466,0.840444,0.961147,0.955224,0.000000,0.000000,0.898910,0.009281,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,2,0.652855,0.878665,0.925691,0.952474,0.984484,0.000000,0.000000,0.883895,0.079673,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,3,1.950215,0.309524,0.073486,0.965422,0.939828,0.000000,0.000000,0.500000,0.359037,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,4,0.540354,0.901643,0.858052,0.951931,0.986689,0.000000,0.000000,0.891058,0.758414,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,5,1.459966,0.553898,0.301093,0.883200,0.980092,0.000000,0.000000,0.893341,0.022335,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,6,0.594205,0.889077,0.758558,0.988275,0.937615,0.000000,0.000000,0.771429,0.796117,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,7,0.703093,0.864018,0.909836,0.919094,0.981900,0.000000,0.000000,0.894515,0.738401,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,8,0.607046,0.876259,0.767394,0.989342,0.938655,0.000000,0.000000,0.894737,0.777273,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,9,0.549493,0.908179,0.885692,0.987258,0.969597,0.000000,0.000000,0.906389,0.123791,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,10,0.501477,0.921891,0.916091,0.885775,0.987105,0.000000,0.000000,0.884547,0.825787,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,MEAN,0.864544,0.781762,0.723634,0.948392,0.966119,0.000000,0.000000,0.841882,0.449011,0.000000,0,8,1.0000,0.4942,155.40,0.50,2.3413,1.5131e+05,6.0747e+02,249.0801,0
3,1,0.853725,0.759423,0.865067,0.963509,0.865574,0.000000,0.000000,0.987881,0.011212,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,2,0.503461,0.898622,0.938664,0.965238,0.991056,0.000000,0.000000,0.978531,0.094203,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,3,1.809568,0.306723,0.082849,0.975960,0.863753,0.000000,0.000000,0.526316,0.334385,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,4,0.359070,0.931437,0.874069,0.971686,0.994550,0.000000,0.000000,0.985333,0.822035,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,5,1.152922,0.632579,0.344569,0.902027,0.979104,0.000000,0.000000,0.983405,0.033333,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,6,0.480481,0.882559,0.776243,0.980356,0.878458,0.000000,0.000000,0.654545,0.803914,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,7,0.506656,0.900559,0.926422,0.942761,0.994451,0.000000,0.000000,0.992331,0.793853,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,8,0.451294,0.888341,0.794464,0.983209,0.895317,0.000000,0.000000,0.984092,0.809468,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,9,0.421793,0.910768,0.903091,0.981044,0.950851,0.000000,0.000000,0.971888,0.140659,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,10,0.349314,0.940308,0.926999,0.951062,0.998418,0.000000,0.000000,0.974277,0.847105,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,MEAN,0.688828,0.805132,0.743244,0.961685,0.941153,0.000000,0.000000,0.903860,0.469017,0.000000,0,8,1.0000,0.4942,154.82,0.50,2.3413,1.5505e+05,5.9936e+02,258.7003,0
4,1,0.748285,0.780254,0.854631,0.973886,0.949275,0.000000,0.000000,0.977989,0.019876,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
4,2,0.391265,0.935005,0.963745,0.970952,0.994065,0.000000,0.000000,0.973654,0.246835,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
