round,client,loss,accuracy,Normal,DDoS_UDP,DDoS_ICMP,Ransomware,DDoS_HTTP,DDoS_TCP,Vulnerability_scanner,MITM,norm_guard_rejected,krum_selected,krum_detected_byzantine,dp_epsilon_spent_cumulative,round_time_s,dp_full_run_target_epsilon,dp_per_round_target_epsilon_deprecated,dp_noise_multiplier,krum_scores_byzantine_mean,krum_scores_honest_mean,krum_score_ratio,nan_this_round
1,1,1.594031,0.560013,0.678140,0.466200,0.000000,0.000000,0.000000,0.000000,0.813839,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,2,1.807611,0.328392,0.526829,0.495817,0.000000,0.000000,0.000000,0.000000,0.112150,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,3,1.780270,0.387954,0.297767,0.554558,0.000000,0.000000,0.000000,0.000000,0.760369,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,4,1.543222,0.595758,0.869407,0.224490,0.000000,0.000000,0.000000,0.000000,0.807018,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,5,1.941364,0.195156,0.460460,0.117647,0.000000,0.000000,0.000000,0.000000,0.301887,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,6,1.576906,0.650873,0.904429,0.704726,0.000000,0.000000,0.000000,0.000000,0.435374,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,7,1.691090,0.407787,0.778028,0.059049,0.000000,0.000000,0.000000,0.000000,0.717019,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,8,1.471503,0.806551,0.754239,0.971868,0.000000,0.000000,0.000000,0.000000,0.818377,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,9,1.839083,0.221321,0.369748,0.178624,0.000000,0.000000,0.000000,0.000000,0.564202,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,10,1.583828,0.528148,0.367748,0.958451,0.000000,0.000000,0.000000,0.000000,0.375635,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,MEAN,1.682891,0.468195,0.600680,0.473143,0.000000,0.000000,0.000000,0.000000,0.570587,0.000000,0,,N/A,N/A,301.69,N/A,N/A,N/A,N/A,N/A,N/A,0
2,1,0.688224,0.896608,0.916341,1.000000,1.000000,0.000000,0.111111,0.972168,0.869101,0.800000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,2,0.637836,0.906559,0.769585,1.000000,1.000000,0.000000,0.133333,0.970711,0.127660,0.965517,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
