round,client,loss,accuracy,Normal,DDoS_UDP,DDoS_ICMP,Ransomware,DDoS_HTTP,DDoS_TCP,Vulnerability_scanner,MITM,norm_guard_rejected,krum_selected,krum_detected_byzantine,dp_epsilon_spent_cumulative,round_time_s,dp_full_run_target_epsilon,dp_per_round_target_epsilon_deprecated,dp_noise_multiplier,krum_scores_byzantine_mean,krum_scores_honest_mean,krum_score_ratio,nan_this_round
1,1,1.631135,0.292485,0.422108,0.000000,0.148667,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,2,1.498776,0.610228,0.758117,0.000000,0.106195,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,3,1.863318,0.051008,0.026214,0.000000,0.147510,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,4,1.511314,0.551309,0.710903,0.000000,0.192308,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,5,1.900039,0.044710,0.038585,0.000000,0.164706,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,6,1.947302,0.080292,0.145090,0.000000,0.134078,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,7,1.587138,0.408186,0.569286,0.000000,0.151220,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,8,1.884763,0.200781,0.324558,0.000000,0.112971,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,9,1.761964,0.177907,0.266944,0.000000,0.174323,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,10,1.693280,0.353997,0.521599,0.000000,0.140244,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,MEAN,1.727903,0.277090,0.378341,0.000000,0.147222,0.000000,0.000000,0.000000,0.000000,0.000000,0,,N/A,N/A,313.83,N/A,N/A,N/A,N/A,N/A,N/A,0
2,1,1.389128,0.456748,0.696741,0.000000,0.315597,0.000000,0.292050,0.701956,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,2,0.862013,0.715243,0.893763,0.125000,0.296296,0.155620,0.237650,0.718200,0.006557,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,3,1.792840,0.261757,0.061224,0.069176,0.330564,0.445151,0.087372,0.704814,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,4,0.848821,0.678030,0.804787,0.075269,0.301075,0.155556,0.508902,0.687225,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,5,1.811046,0.183973,0.059547,0.050179,0.324561,0.290909,0.199177,0.717949,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,6,1.727622,0.110777,0.189115,0.064128,0.321839,0.192635,0.099485,0.720000,0.001366,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,7,1.294248,0.499812,0.711731,0.055794,0.346546,0.578199,0.161725,0.720588,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,8,1.313849,0.500391,0.683861,0.040268,0.290837,0.173285,0.012876,0.716511,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,9,1.691749,0.246899,0.335626,0.054908,0.342857,0.307692,0.194463,0.000000,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,10,1.337819,0.412498,0.558551,0.052966,0.312883,0.516129,0.349355,0.694561,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,MEAN,1.406914,0.406613,0.499495,0.058769,0.318306,0.281518,0.214306,0.638180,0.000792,0.000000,0,,N/A,N/A,308.96,N/A,N/A,N/A,N/A,N/A,N/A,0
3,1,0.896262,0.692945,0.811812,0.357143,0.837844,0.000000,0.432051,0.797441,0.165854,0.500000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3,2,0.654275,0.755462,0.890798,0.631579,0.841085,0.158664,0.329032,0.809091,0.202186,0.444444,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3,3,0.859176,0.721324,0.213075,0.832732,0.842775,0.682692,0.181141,0.809683,0.000000,0.333333,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3,4,0.722284,0.731061,0.836850,0.753994,0.805970,0.150725,0.594634,0.817460,0.000000,0.444444,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3,5,0.841965,0.698998,0.180662,0.856124,0.831976,0.491329,0.338535,0.821082,0.134146,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3,6,1.313144,0.346286,0.249314,0.852992,0.813008,0.213523,0.149893,0.769231,0.190182,0.545455,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3,7,0.703854,0.760796,0.849746,0.824969,0.847912,0.501548,0.288032,0.840000,0.256410,0.424242,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3,8,0.859123,0.707031,0.823869,0.791367,0.860558,0.301887,0.023810,0.810967,0.165049,0.722222,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3,9,0.757171,0.726744,0.603908,0.847874,0.854268,0.187845,0.327935,0.000000,0.275862,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3,10,0.645440,0.758185,0.766734,0.846649,0.836820,0.510236,0.422460,0.781250,0.144578,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3,MEAN,0.825269,0.689883,0.622677,0.759542,0.837221,0.319845,0.308752,0.725620,0.153427,0.341414,0,,N/A,N/A,310.31,N/A,N/A,N/A,N/A,N/A,N/A,0
4,1,0.902326,0.728067,0.761404,0.615385,0.970643,0.000000,0.430196,0.827443,0.107527,0.500000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4,2,0.822263,0.701589,0.826106,0.683544,0.981261,0.082988,0.422680,0.835556,0.183976,0.400000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4,3,0.526982,0.861906,0.275304,0.920935,0.969795,0.627939,0.325000,0.848142,0.000000,0.333333,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
