round,client,loss,accuracy,Normal,DDoS_UDP,DDoS_ICMP,Ransomware,DDoS_HTTP,DDoS_TCP,Vulnerability_scanner,MITM,norm_guard_rejected,krum_selected,krum_detected_byzantine,dp_epsilon_spent_cumulative,round_time_s,dp_full_run_target_epsilon,dp_per_round_target_epsilon_deprecated,dp_noise_multiplier,krum_scores_byzantine_mean,krum_scores_honest_mean,krum_score_ratio,nan_this_round
1,1,1.460404,0.677941,0.729317,0.824561,0.478947,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,2,1.549898,0.631913,0.166339,0.903924,0.540690,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,3,1.658885,0.273702,0.354460,0.839196,0.545455,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,4,1.625592,0.453879,0.558966,0.738502,0.501567,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,5,1.590406,0.528736,0.601101,0.673730,0.522748,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,6,1.659626,0.426984,0.278430,0.797031,0.501105,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,7,1.704973,0.477993,0.601937,0.472109,0.534863,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,8,1.369961,0.724253,0.863964,0.622222,0.524731,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,9,1.894902,0.255353,0.363478,0.018957,0.546798,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,10,1.480185,0.603383,0.744352,0.676525,0.507862,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,MEAN,1.599483,0.505414,0.526234,0.656676,0.520477,0.000000,0.000000,0.000000,0.000000,0.000000,0,7,0.0000,N/A,295.34,N/A,N/A,N/A,N/A,N/A,N/A,0
2,1,0.318112,0.966477,0.954570,0.998819,0.996528,1.000000,0.694030,0.993443,0.839623,0.538462,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,2,0.370780,0.937217,0.621554,0.996958,0.995252,0.190476,0.505837,0.995971,0.878453,0.142857,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,3,0.570358,0.877735,0.829314,0.989247,0.989474,0.000000,0.246753,0.995759,0.867903,0.702703,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,4,0.554006,0.863793,0.866071,0.996667,0.995798,0.164835,0.644628,0.995624,0.828645,0.080000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,5,0.407790,0.929834,0.895231,0.997781,0.997882,0.172414,0.580407,0.994667,0.860574,0.181818,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,6,0.468226,0.885325,0.648612,0.997897,0.999016,0.171429,0.746553,0.991426,0.813980,0.125000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,7,0.403472,0.916737,0.831704,0.998122,0.998038,0.000000,0.753367,0.933333,0.696682,0.549020,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,8,0.346378,0.964557,0.976005,0.989083,0.998542,0.153846,0.672527,0.993309,0.740741,0.716418,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
