round_id,client_id,raw_krum_score,ground_truth_client_label,classification,client_n_samples,client_class_entropy,active_epsilon_config,alpha_dirichlet_config
1,1,1205009081.500046,byzantine,TP,30064,1.5202719823573294,,0.7
1,2,1201910427.421226,byzantine,TP,39700,1.3082093533865293,,0.7
1,3,2521300.450748072,honest,TN,20972,1.4532538583970809,,0.7
1,4,2520900.1515145106,honest,TN,20876,1.830737112889513,,0.7
1,5,1672641.9054403952,honest,TN,52458,1.6769883820087743,,0.7
1,6,1494265.885331802,honest,TN,50221,1.711372126170055,,0.7
1,7,3567886.826735315,honest,TN,64198,1.3797701526361075,,0.7
1,8,1374913.87355077,honest,TN,48498,1.2544870311434804,,0.7
1,9,4494856.187770647,honest,TN,11341,1.643827160512035,,0.7
1,10,1244234.3733657673,honest,TN,45220,1.6005336081717305,,0.7
2,1,1203149441.707637,byzantine,TP,30064,1.5202719823573294,,0.7
2,2,1208408005.5017688,byzantine,TP,39700,1.3082093533865293,,0.7
2,3,2520681.615911482,honest,TN,20972,1.4532538583970809,,0.7
2,4,2520663.323388873,honest,TN,20876,1.830737112889513,,0.7
2,5,1672417.0336267143,honest,TN,52458,1.6769883820087743,,0.7
2,6,1494019.6913876473,honest,TN,50221,1.711372126170055,,0.7
2,7,3567641.7106805695,honest,TN,64198,1.3797701526361075,,0.7
2,8,1374679.2058773686,honest,TN,48498,1.2544870311434804,,0.7
2,9,4494642.619376005,honest,TN,11341,1.643827160512035,,0.7
2,10,1244015.4333537777,honest,TN,45220,1.6005336081717305,,0.7
3,1,1205216362.6462464,byzantine,TP,30064,1.5202719823573294,,0.7
3,2,1199466995.4455533,byzantine,TP,39700,1.3082093533865293,,0.7
3,3,2520675.808593462,honest,TN,20972,1.4532538583970809,,0.7
3,4,2520660.9949555215,honest,TN,20876,1.830737112889513,,0.7
3,5,1672419.857457034,honest,TN,52458,1.6769883820087743,,0.7
3,6,1494038.5470815762,honest,TN,50221,1.711372126170055,,0.7
3,7,3567628.2299949387,honest,TN,64198,1.3797701526361075,,0.7
3,8,1374840.6952846209,honest,TN,48498,1.2544870311434804,,0.7
3,9,4494615.889683114,honest,TN,11341,1.643827160512035,,0.7
3,10,1244013.6505816728,honest,TN,45220,1.6005336081717305,,0.7
4,1,1206352160.7118554,byzantine,TP,30064,1.5202719823573294,,0.7
4,2,1206299224.677747,byzantine,TP,39700,1.3082093533865293,,0.7
4,3,2520652.980698158,honest,TN,20972,1.4532538583970809,,0.7
4,4,2520643.605826046,honest,TN,20876,1.830737112889513,,0.7
4,5,1672400.4333039762,honest,TN,52458,1.6769883820087743,,0.7
4,6,1494006.262904311,honest,TN,50221,1.711372126170055,,0.7
4,7,3567621.2638112586,honest,TN,64198,1.3797701526361075,,0.7
4,8,1374721.4259952847,honest,TN,48498,1.2544870311434804,,0.7
4,9,4494601.630278604,honest,TN,11341,1.643827160512035,,0.7
4,10,1243999.232377745,honest,TN,45220,1.6005336081717305,,0.7
5,1,1195624508.4085839,byzantine,TP,30064,1.5202719823573294,,0.7
5,2,1200250287.3499198,byzantine,TP,39700,1.3082093533865293,,0.7
5,3,2520644.450015925,honest,TN,20972,1.4532538583970809,,0.7
5,4,2520628.712139427,honest,TN,20876,1.830737112889513,,0.7
5,5,1672385.4723020378,honest,TN,52458,1.6769883820087743,,0.7
5,6,1494001.5952781974,honest,TN,50221,1.711372126170055,,0.7
5,7,3567604.038404379,honest,TN,64198,1.3797701526361075,,0.7
5,8,1374667.5725868996,honest,TN,48498,1.2544870311434804,,0.7
5,9,4494586.658838258,honest,TN,11341,1.643827160512035,,0.7
5,10,1243982.986365855,honest,TN,45220,1.6005336081717305,,0.7
6,1,1193486162.417867,byzantine,TP,30064,1.5202719823573294,,0.7
6,2,1202743189.2744973,byzantine,TP,39700,1.3082093533865293,,0.7
6,3,2520673.4638355155,honest,TN,20972,1.4532538583970809,,0.7
6,4,2520633.6730536874,honest,TN,20876,1.830737112889513,,0.7
6,5,1672392.0557415045,honest,TN,52458,1.6769883820087743,,0.7
6,6,1494006.9664910024,honest,TN,50221,1.711372126170055,,0.7
6,7,3567623.6883714413,honest,TN,64198,1.3797701526361075,,0.7
6,8,1374655.3282064302,honest,TN,48498,1.2544870311434804,,0.7
6,9,4494590.238631342,honest,TN,11341,1.643827160512035,,0.7
6,10,1243992.333459005,honest,TN,45220,1.6005336081717305,,0.7
7,1,1201724236.7359774,byzantine,TP,30064,1.5202719823573294,,0.7
7,2,1209276694.9042344,byzantine,TP,39700,1.3082093533865293,,0.7
7,3,2520685.880404975,honest,TN,20972,1.4532538583970809,,0.7
7,4,2520634.886238814,honest,TN,20876,1.830737112889513,,0.7
7,5,1672397.5401836662,honest,TN,52458,1.6769883820087743,,0.7
7,6,1494010.2727481364,honest,TN,50221,1.711372126170055,,0.7
7,7,3567625.746389173,honest,TN,64198,1.3797701526361075,,0.7
7,8,1374667.1172047267,honest,TN,48498,1.2544870311434804,,0.7
7,9,4494595.548176523,honest,TN,11341,1.643827160512035,,0.7
7,10,1243995.6750102683,honest,TN,45220,1.6005336081717305,,0.7
8,1,1209291911.1887708,byzantine,TP,30064,1.5202719823573294,,0.7
8,2,1198950346.0035636,byzantine,TP,39700,1.3082093533865293,,0.7
8,3,2520672.4214011068,honest,TN,20972,1.4532538583970809,,0.7
8,4,2520661.993540584,honest,TN,20876,1.830737112889513,,0.7
8,5,1672420.2791440007,honest,TN,52458,1.6769883820087743,,0.7
8,6,1494047.1464422557,honest,TN,50221,1.711372126170055,,0.7
8,7,3567628.045675652,honest,TN,64198,1.3797701526361075,,0.7
8,8,1374844.4679754763,honest,TN,48498,1.2544870311434804,,0.7
8,9,4494628.012373297,honest,TN,11341,1.643827160512035,,0.7
8,10,1244008.9122410777,honest,TN,45220,1.6005336081717305,,0.7
9,1,1199586014.1413994,byzantine,TP,30064,1.5202719823573294,,0.7
9,2,1197868573.8429258,byzantine,TP,39700,1.3082093533865293,,0.7
9,3,2520637.634502059,honest,TN,20972,1.4532538583970809,,0.7
9,4,2520629.512959963,honest,TN,20876,1.830737112889513,,0.7
9,5,1672381.896400896,honest,TN,52458,1.6769883820087743,,0.7
9,6,1494002.4164718604,honest,TN,50221,1.711372126170055,,0.7
9,7,3567605.669746544,honest,TN,64198,1.3797701526361075,,0.7
9,8,1374662.8823096836,honest,TN,48498,1.2544870311434804,,0.7
9,9,4494586.976811727,honest,TN,11341,1.643827160512035,,0.7
9,10,1243981.3048504412,honest,TN,45220,1.6005336081717305,,0.7
10,1,1192690204.770841,byzantine,TP,30064,1.5202719823573294,,0.7
10,2,1200526567.2097116,byzantine,TP,39700,1.3082093533865293,,0.7
10,3,2520632.6340539767,honest,TN,20972,1.4532538583970809,,0.7
10,4,2520620.987440768,honest,TN,20876,1.830737112889513,,0.7
10,5,1672375.3331542723,honest,TN,52458,1.6769883820087743,,0.7
10,6,1493997.2149945507,honest,TN,50221,1.711372126170055,,0.7
10,7,3567589.1230230452,honest,TN,64198,1.3797701526361075,,0.7
10,8,1374634.2649723408,honest,TN,48498,1.2544870311434804,,0.7
10,9,4494578.770940322,honest,TN,11341,1.643827160512035,,0.7
10,10,1243973.0297703731,honest,TN,45220,1.6005336081717305,,0.7
11,1,1196047513.1777427,byzantine,TP,30064,1.5202719823573294,,0.7
11,2,1198804023.467522,byzantine,TP,39700,1.3082093533865293,,0.7
11,3,2520632.8636649544,honest,TN,20972,1.4532538583970809,,0.7
11,4,2520626.0653414438,honest,TN,20876,1.830737112889513,,0.7
11,5,1672387.0229490714,honest,TN,52458,1.6769883820087743,,0.7
11,6,1493987.552297629,honest,TN,50221,1.711372126170055,,0.7
11,7,3567610.619118401,honest,TN,64198,1.3797701526361075,,0.7
11,8,1374650.5509892395,honest,TN,48498,1.2544870311434804,,0.7
11,9,4494594.289888565,honest,TN,11341,1.643827160512035,,0.7
11,10,1243980.6412427933,honest,TN,45220,1.6005336081717305,,0.7
12,1,1204211087.8595018,byzantine,TP,30064,1.5202719823573294,,0.7
12,2,1202016197.431402,byzantine,TP,39700,1.3082093533865293,,0.7
12,3,2520647.959059406,honest,TN,20972,1.4532538583970809,,0.7
12,4,2520628.05431318,honest,TN,20876,1.830737112889513,,0.7
12,5,1672381.861124083,honest,TN,52458,1.6769883820087743,,0.7
12,6,1493997.406751906,honest,TN,50221,1.711372126170055,,0.7
12,7,3567591.9089964186,honest,TN,64198,1.3797701526361075,,0.7
