round,client,loss,accuracy,Normal,DDoS_UDP,DDoS_ICMP,Ransomware,DDoS_HTTP,DDoS_TCP,Vulnerability_scanner,MITM,norm_guard_rejected,krum_selected,krum_detected_byzantine,dp_epsilon_spent_cumulative,round_time_s,dp_full_run_target_epsilon,dp_per_round_target_epsilon_deprecated,dp_noise_multiplier,krum_scores_byzantine_mean,krum_scores_honest_mean,krum_score_ratio,nan_this_round
1,1,nan,0.394325,0.565614,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,2,nan,0.078616,0.145773,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,3,nan,0.047512,0.090714,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,4,nan,0.438051,0.609229,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,5,nan,0.179466,0.304317,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,6,nan,0.312161,0.475797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,7,nan,0.344035,0.511943,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,8,nan,0.280112,0.437636,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,9,nan,0.108922,0.196447,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,10,nan,0.094646,0.172926,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,MEAN,nan,0.227785,0.351040,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,N/A,N/A,314.21,N/A,N/A,N/A,N/A,N/A,N/A,0
2,1,nan,0.394325,0.565614,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,2,nan,0.078616,0.145773,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,3,nan,0.047512,0.090714,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,4,nan,0.438051,0.609229,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,5,nan,0.179466,0.304317,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,6,nan,0.312161,0.475797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,7,nan,0.344035,0.511943,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,8,nan,0.280112,0.437636,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,9,nan,0.108922,0.196447,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,10,nan,0.094646,0.172926,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,MEAN,nan,0.227785,0.351040,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,N/A,N/A,310.30,N/A,N/A,N/A,N/A,N/A,N/A,0
3,1,1433.556152,0.198956,0.206498,0.000000,0.000000,0.000000,0.000000,0.000000,0.306330,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3,2,1944.732910,0.013477,0.117936,0.000000,0.000000,0.000000,0.000000,0.000000,0.005356,0.013514,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3,3,1788.644653,0.116349,0.057971,0.000000,0.000000,0.000000,0.000000,0.000000,0.234241,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3,4,1440.071899,0.187526,0.182049,0.000000,0.000000,0.000000,0.000000,0.000000,0.284039,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3,5,2005.695679,0.018993,0.149134,0.000000,0.000000,0.000000,0.000000,0.000000,0.007319,0.006897,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3,6,1943.311401,0.047675,0.148611,0.000000,0.000000,0.000000,0.000000,0.000000,0.033468,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3,7,1630.379028,0.108151,0.169856,0.000000,0.000000,0.000000,0.000000,0.000000,0.158270,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3,8,1689.768921,0.153496,0.118655,0.000000,0.000000,0.000000,0.000000,0.000000,0.298843,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3,9,1613.822388,0.089803,0.204444,0.000000,0.000000,0.000000,0.000000,0.000000,0.155936,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3,10,1527.071655,0.052309,0.079183,0.000000,0.000000,0.000000,0.000000,0.000000,0.107855,0.007117,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3,MEAN,1701.705469,0.098673,0.143434,0.000000,0.000000,0.000000,0.000000,0.000000,0.159166,0.002753,0,,N/A,N/A,310.29,N/A,N/A,N/A,N/A,N/A,N/A,0
4,1,2113.988525,0.067841,0.283889,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005684,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4,2,2714.047363,0.018868,0.275862,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.012721,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4,3,2381.647461,0.014216,0.283784,0.000000,0.000000,0.090000,0.000000,0.000000,0.000000,0.006047,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4,4,1664.131470,0.064889,0.247795,0.000000,0.000000,0.111111,0.000000,0.000000,0.000000,0.002299,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4,5,2762.693848,0.031930,0.261333,0.000000,0.000000,0.050000,0.000000,0.000000,0.000000,0.009654,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4,6,2386.741943,0.049729,0.269919,0.000000,0.000000,0.085470,0.000000,0.000000,0.000000,0.000628,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4,7,2004.553467,0.064208,0.302247,0.000000,0.000000,0.093023,0.000000,0.000000,0.000000,0.003447,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4,8,2366.159912,0.042891,0.248852,0.000000,0.000000,0.105263,0.000000,0.000000,0.000000,0.006194,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4,9,2414.781006,0.021437,0.267281,0.000000,0.000000,0.078431,0.000000,0.000000,0.000000,0.002384,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4,10,2906.093506,0.017794,0.271709,0.000000,0.000000,0.086957,0.000000,0.000000,0.000000,0.004378,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4,MEAN,2371.483850,0.039380,0.271267,0.000000,0.000000,0.070026,0.000000,0.000000,0.000000,0.005343,0,,N/A,N/A,316.53,N/A,N/A,N/A,N/A,N/A,N/A,0
5,1,1601.807739,0.327462,0.465764,0.000000,0.000000,0.000000,0.000000,0.000000,0.356152,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5,2,2772.556641,0.041779,0.151173,0.000000,0.000000,0.000000,0.000000,0.000000,0.009577,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5,3,2415.142822,0.116349,0.089051,0.000000,0.000000,0.000000,0.000000,0.000000,0.276396,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5,4,1371.535400,0.344813,0.528962,0.000000,0.000000,0.000000,0.000000,0.000000,0.314104,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5,5,2800.472900,0.093862,0.315840,0.000000,0.000000,0.000000,0.000000,0.000000,0.009128,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5,6,2067.381592,0.164882,0.370279,0.000000,0.000000,0.000000,0.000000,0.000000,0.042283,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5,7,1922.085327,0.235883,0.473750,0.000000,0.000000,0.000000,0.000000,0.000000,0.180519,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5,8,1704.967407,0.243978,0.318272,0.000000,0.000000,0.000000,0.000000,0.000000,0.373440,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5,9,2343.295410,0.121089,0.198456,0.000000,0.000000,0.000000,0.000000,0.000000,0.203419,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5,10,2155.822266,0.083448,0.131744,0.000000,0.000000,0.000000,0.000000,0.000000,0.166436,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5,MEAN,2115.506750,0.177355,0.304329,0.000000,0.000000,0.000000,0.000000,0.000000,0.193145,0.000000,0,,N/A,N/A,311.87,N/A,N/A,N/A,N/A,N/A,N/A,0
6,1,3943.629150,0.036204,0.091725,0.017724,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6,2,5398.029785,0.034142,0.047516,0.058573,0.000000,0.000000,0.000000,0.000000,0.000000,0.015113,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6,3,5411.196289,0.032548,0.024291,0.068692,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6,4,4285.267578,0.042419,0.127064,0.012681,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6,5,5899.015625,0.017892,0.071135,0.009486,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6,6,3702.052490,0.071146,0.116074,0.092876,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6,7,5082.881836,0.030965,0.117647,0.005024,0.000000,0.000000,0.000000,0.000000,0.000000,0.031250,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6,8,2791.488281,0.072268,0.086437,0.111466,0.000000,0.000000,0.000000,0.000000,0.000000,0.001105,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6,9,5724.400391,0.015643,0.061962,0.013585,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6,10,3209.057861,0.060439,0.047473,0.116491,0.000000,0.000000,0.000000,0.000000,0.000000,0.002441,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6,MEAN,4544.701929,0.041366,0.079132,0.050660,0.000000,0.000000,0.000000,0.000000,0.000000,0.004991,0,,N/A,N/A,310.52,N/A,N/A,N/A,N/A,N/A,N/A,0
7,1,nan,0.394325,0.565614,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
