round_id,client_id,raw_krum_score,ground_truth_client_label,classification,client_n_samples,client_class_entropy,active_epsilon_config,alpha_dirichlet_config
1,1,3.2461753154913544e-05,byzantine,FN,30064,1.5202719823573294,,0.7
1,2,8.22987832870437e-05,byzantine,FN,39700,1.3082093533865293,,0.7
1,3,8.535712834187859e-05,honest,TN,20972,1.4532538583970809,,0.7
1,4,8.651073402187138e-05,honest,TN,20876,1.830737112889513,,0.7
1,5,5.064217556297069e-05,honest,TN,52458,1.6769883820087743,,0.7
1,6,4.5007294128790345e-05,honest,TN,50221,1.711372126170055,,0.7
1,7,7.295712538545737e-05,honest,TN,64198,1.3797701526361075,,0.7
1,8,4.096811956175841e-05,honest,TN,48498,1.2544870311434804,,0.7
1,9,6.929789621249876e-05,honest,TN,11341,1.643827160512035,,0.7
1,10,4.4375101372997976e-05,honest,TN,45220,1.6005336081717305,,0.7
2,1,2.4007998162142093e-06,byzantine,FN,30064,1.5202719823573294,,0.7
2,2,2.410719430908282e-06,byzantine,FN,39700,1.3082093533865293,,0.7
2,3,6.817167321546069e-06,honest,FP,20972,1.4532538583970809,,0.7
2,4,6.840389065699321e-06,honest,FP,20876,1.830737112889513,,0.7
2,5,1.7291630406194137e-06,honest,TN,52458,1.6769883820087743,,0.7
2,6,1.4758913610499769e-06,honest,TN,50221,1.711372126170055,,0.7
2,7,6.527580101281227e-06,honest,FP,64198,1.3797701526361075,,0.7
2,8,1.4054758688851868e-06,honest,TN,48498,1.2544870311434804,,0.7
2,9,1.1581951399049515e-05,honest,FP,11341,1.643827160512035,,0.7
2,10,1.657859251234009e-06,honest,TN,45220,1.6005336081717305,,0.7
3,1,3.24579036300283e-05,byzantine,FN,30064,1.5202719823573294,,0.7
3,2,8.22844101463315e-05,byzantine,FN,39700,1.3082093533865293,,0.7
3,3,8.527864052916629e-05,honest,TN,20972,1.4532538583970809,,0.7
3,4,8.645477253408122e-05,honest,TN,20876,1.830737112889513,,0.7
3,5,5.062425247242474e-05,honest,TN,52458,1.6769883820087743,,0.7
3,6,4.498614315471283e-05,honest,TN,50221,1.711372126170055,,0.7
3,7,7.294305248490743e-05,honest,TN,64198,1.3797701526361075,,0.7
3,8,4.096989871951106e-05,honest,TN,48498,1.2544870311434804,,0.7
3,9,6.92658336536956e-05,honest,TN,11341,1.643827160512035,,0.7
3,10,4.4346185367743994e-05,honest,TN,45220,1.6005336081717305,,0.7
4,1,2.400888806132424e-06,byzantine,FN,30064,1.5202719823573294,,0.7
4,2,2.4108088879646198e-06,byzantine,FN,39700,1.3082093533865293,,0.7
4,3,6.8173871863323385e-06,honest,FP,20972,1.4532538583970809,,0.7
4,4,6.8405221592212564e-06,honest,FP,20876,1.830737112889513,,0.7
