round,client,loss,accuracy,Normal,DDoS_UDP,DDoS_ICMP,Ransomware,DDoS_HTTP,DDoS_TCP,Vulnerability_scanner,MITM,norm_guard_rejected,krum_selected,krum_detected_byzantine,dp_epsilon_spent_cumulative,round_time_s,dp_full_run_target_epsilon,dp_per_round_target_epsilon_deprecated,dp_noise_multiplier,krum_scores_byzantine_mean,krum_scores_honest_mean,krum_score_ratio,nan_this_round
1,1,1.569216,0.714756,0.799823,0.846648,0.319767,0.000000,0.139785,0.450262,0.571429,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,2,1.559401,0.693336,0.229864,0.911944,0.328594,0.000000,0.090909,0.523765,0.523985,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,3,1.664350,0.532819,0.502775,0.846348,0.188679,0.000000,0.023810,0.604545,0.525283,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,4,1.667706,0.573707,0.664426,0.753004,0.334495,0.000000,0.135135,0.557769,0.519737,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,5,1.681916,0.568194,0.709075,0.704217,0.330645,0.000000,0.107477,0.336777,0.520833,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,6,1.694248,0.497939,0.343141,0.821241,0.316225,0.000000,0.102305,0.474411,0.529586,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,7,1.799003,0.423045,0.639683,0.509400,0.339585,0.000000,0.095851,0.004571,0.464516,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,8,1.556802,0.762108,0.904795,0.657343,0.318627,0.000000,0.134328,0.497409,0.585366,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,9,1.917401,0.284695,0.423506,0.020305,0.314286,0.000000,0.103560,0.016807,0.567164,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,10,1.625890,0.663483,0.829555,0.708775,0.349565,0.000000,0.046729,0.404624,0.524621,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
