round,client,loss,accuracy,Normal,DDoS_UDP,DDoS_ICMP,Ransomware,DDoS_HTTP,DDoS_TCP,Vulnerability_scanner,MITM,norm_guard_rejected,krum_selected,krum_detected_byzantine,dp_epsilon_spent_cumulative,round_time_s,dp_full_run_target_epsilon,dp_per_round_target_epsilon_deprecated,dp_noise_multiplier,krum_scores_byzantine_mean,krum_scores_honest_mean,krum_score_ratio,nan_this_round
1,1,1.685292,0.290632,0.521090,0.000000,0.000000,0.000000,0.232558,0.025237,0.459459,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,2,1.795899,0.056890,0.070050,0.000000,0.000000,0.032931,0.188482,0.052067,0.542125,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,3,1.647912,0.354783,0.432252,0.000000,0.000000,0.022472,0.034483,0.055738,0.528614,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,4,1.653559,0.356034,0.550517,0.000000,0.000000,0.067416,0.218667,0.054167,0.456140,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,5,1.743484,0.275347,0.529958,0.000000,0.000000,0.004430,0.139037,0.040921,0.520070,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,6,1.769185,0.151586,0.218525,0.000000,0.000000,0.001748,0.200130,0.070692,0.544361,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,7,1.830148,0.204514,0.522865,0.000000,0.000000,0.000000,0.234528,0.111111,0.455172,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,8,1.506249,0.614585,0.829237,0.000000,0.000000,0.002604,0.290541,0.051724,0.647059,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,9,1.807690,0.262490,0.445629,0.000000,0.000000,0.049917,0.172840,0.000000,0.549618,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,10,1.622409,0.455721,0.721665,0.000000,0.000000,0.009058,0.101190,0.072508,0.527410,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,MEAN,1.706183,0.302258,0.484179,0.000000,0.000000,0.019058,0.181245,0.053416,0.523003,0.000000,0,,N/A,N/A,304.13,N/A,N/A,N/A,N/A,N/A,N/A,0
2,1,0.469597,0.942233,0.926521,0.988871,0.998273,0.666667,0.621554,0.995106,0.798077,0.279070,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,2,0.434340,0.934497,0.821429,0.984799,0.989691,0.480315,0.553333,0.988067,0.805263,0.067416,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,3,0.583564,0.843844,0.884995,0.997290,1.000000,0.320000,0.161560,0.993255,0.831648,0.606061,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,4,0.577685,0.878448,0.924747,0.984823,0.997904,0.502242,0.661211,0.987041,0.770781,0.064516,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,5,0.526215,0.910448,0.901054,0.986537,0.998793,0.463768,0.512941,0.993395,0.827119,0.075472,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
