round,client,loss,accuracy,Normal,DDoS_UDP,DDoS_ICMP,Ransomware,DDoS_HTTP,DDoS_TCP,Vulnerability_scanner,MITM,norm_guard_rejected,krum_selected,krum_detected_byzantine,dp_epsilon_spent_cumulative,round_time_s,dp_full_run_target_epsilon,dp_per_round_target_epsilon_deprecated,dp_noise_multiplier,krum_scores_byzantine_mean,krum_scores_honest_mean,krum_score_ratio,nan_this_round
1,1,1.586866,0.385192,0.651143,0.037037,0.026549,0.001389,0.000000,0.314700,0.589327,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,2,1.821938,0.087152,0.572917,0.050000,0.060397,0.000000,0.000000,0.244726,0.263158,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,3,1.738926,0.203143,0.379747,0.051282,0.069110,0.162908,0.000000,0.320513,0.593250,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,4,1.579953,0.396892,0.717991,0.081218,0.030534,0.095506,0.000000,0.332075,0.600946,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,5,1.702662,0.213598,0.581709,0.037736,0.079195,0.025522,0.000000,0.354127,0.500000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,6,1.708971,0.244976,0.775591,0.062208,0.054601,0.039934,0.000000,0.014423,0.570000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,7,1.634423,0.320583,0.710817,0.066667,0.053258,0.072614,0.000000,0.336996,0.599388,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,8,1.691010,0.274824,0.665155,0.060423,0.035088,0.005996,0.000000,0.216458,0.579108,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,9,1.733813,0.247972,0.512621,0.112676,0.069565,0.202128,0.000000,0.314869,0.572391,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,10,1.876368,0.114128,0.392137,0.059757,0.082192,0.045295,0.000000,0.004751,0.409146,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,MEAN,1.707493,0.248846,0.595983,0.061900,0.056049,0.065129,0.000000,0.245364,0.527671,0.000000,0,,N/A,N/A,302.52,N/A,N/A,N/A,N/A,N/A,N/A,0
2,1,0.569016,0.893020,0.904531,0.995261,1.000000,0.040816,0.122905,0.982703,0.849134,0.736842,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,2,0.413824,0.902516,0.752336,0.998288,0.998653,0.000000,0.157895,0.975000,0.117647,0.750000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,3,0.420474,0.910213,0.653409,0.995871,0.998343,0.891821,0.103448,0.970435,0.851169,0.516129,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,4,0.529408,0.941411,0.939893,1.000000,0.999607,0.742331,0.352941,0.960000,0.892920,0.400000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,5,0.396736,0.963666,0.916279,0.995169,0.999668,0.604167,0.000000,0.978656,0.507463,0.829268,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,6,0.440392,0.963767,0.951898,0.996779,0.998688,0.704981,0.142857,0.897959,0.637500,0.125000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,7,0.493930,0.929189,0.925620,1.000000,0.999117,0.750929,0.196319,0.981735,0.816282,0.518519,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
