round_id,client_id,raw_krum_score,ground_truth_client_label,classification,client_n_samples,client_class_entropy,active_epsilon_config,alpha_dirichlet_config
1,1,3.242470310006154e-05,byzantine,FN,30064,1.5202719823573294,,0.7
1,2,8.2274213650284e-05,byzantine,FN,39700,1.3082093533865293,,0.7
1,3,8.538322458545156e-05,honest,TN,20972,1.4532538583970809,,0.7
1,4,8.653736449123648e-05,honest,TN,20876,1.830737112889513,,0.7
1,5,5.0657126884074766e-05,honest,TN,52458,1.6769883820087743,,0.7
1,6,4.5001885124860164e-05,honest,TN,50221,1.711372126170055,,0.7
1,7,7.298933812983541e-05,honest,TN,64198,1.3797701526361075,,0.7
1,8,4.0962359452795096e-05,honest,TN,48498,1.2544870311434804,,0.7
1,9,6.933249865739185e-05,honest,TN,11341,1.643827160512035,,0.7
1,10,4.43844203158486e-05,honest,TN,45220,1.6005336081717305,,0.7
2,1,2.3997269727448237e-06,byzantine,FN,30064,1.5202719823573294,,0.7
2,2,2.4095585642774234e-06,byzantine,FN,39700,1.3082093533865293,,0.7
2,3,6.8188841232967615e-06,honest,FP,20972,1.4532538583970809,,0.7
2,4,6.842079666052199e-06,honest,FP,20876,1.830737112889513,,0.7
2,5,1.7277255726362405e-06,honest,TN,52458,1.6769883820087743,,0.7
2,6,1.4746542564446352e-06,honest,TN,50221,1.711372126170055,,0.7
2,7,6.524898906282268e-06,honest,FP,64198,1.3797701526361075,,0.7
2,8,1.4044481886322203e-06,honest,TN,48498,1.2544870311434804,,0.7
2,9,1.1584412370093757e-05,honest,FP,11341,1.643827160512035,,0.7
2,10,1.6571587658642847e-06,honest,TN,45220,1.6005336081717305,,0.7
3,1,3.242097126218116e-05,byzantine,FN,30064,1.5202719823573294,,0.7
3,2,8.225972178361562e-05,byzantine,FN,39700,1.3082093533865293,,0.7
3,3,8.530383359059382e-05,honest,TN,20972,1.4532538583970809,,0.7
3,4,8.6481144700835e-05,honest,TN,20876,1.830737112889513,,0.7
3,5,5.063924770214169e-05,honest,TN,52458,1.6769883820087743,,0.7
3,6,4.498048018431849e-05,honest,TN,50221,1.711372126170055,,0.7
3,7,7.297508272564914e-05,honest,TN,64198,1.3797701526361075,,0.7
3,8,4.096513404665007e-05,honest,TN,48498,1.2544870311434804,,0.7
3,9,6.930006428648915e-05,honest,TN,11341,1.643827160512035,,0.7
