round_id,client_id,raw_krum_score,ground_truth_client_label,classification,client_n_samples,client_class_entropy,active_epsilon_config,alpha_dirichlet_config
1,1,559843.1263180673,byzantine,FN,30064,1.5202719823573294,,0.7
1,2,559843.1263180673,byzantine,FN,39700,1.3082093533865293,,0.7
1,3,1647223.965835471,honest,FP,20972,1.4532538583970809,,0.7
1,4,1646860.8716885592,honest,FP,20876,1.830737112889513,,0.7
1,5,402372.0206682502,honest,TN,52458,1.6769883820087743,,0.7
1,6,341953.9079936809,honest,TN,50221,1.711372126170055,,0.7
1,7,1619256.9667210982,honest,FP,64198,1.3797701526361075,,0.7
1,8,325870.69524254394,honest,TN,48498,1.2544870311434804,,0.7
1,9,3285844.6511866087,honest,FP,11341,1.643827160512035,,0.7
1,10,386890.1416737405,honest,TN,45220,1.6005336081717305,,0.7
2,1,559736.1989060808,byzantine,FN,30064,1.5202719823573294,,0.7
2,2,559736.1989060808,byzantine,FN,39700,1.3082093533865293,,0.7
2,3,1646575.4524860573,honest,FP,20972,1.4532538583970809,,0.7
2,4,1646578.237887764,honest,FP,20876,1.830737112889513,,0.7
2,5,402257.44440643064,honest,TN,52458,1.6769883820087743,,0.7
2,6,341839.3407320301,honest,TN,50221,1.711372126170055,,0.7
2,7,1619162.9871033537,honest,FP,64198,1.3797701526361075,,0.7
2,8,325713.12918008224,honest,TN,48498,1.2544870311434804,,0.7
2,9,3285552.3040759107,honest,FP,11341,1.643827160512035,,0.7
2,10,386749.6404456761,honest,TN,45220,1.6005336081717305,,0.7
3,1,559756.6334053448,byzantine,FN,30064,1.5202719823573294,,0.7
3,2,559756.6334053448,byzantine,FN,39700,1.3082093533865293,,0.7
3,3,1646579.2213309114,honest,FP,20972,1.4532538583970809,,0.7
3,4,1646567.5980209508,honest,FP,20876,1.830737112889513,,0.7
3,5,402273.05024680414,honest,TN,52458,1.6769883820087743,,0.7
3,6,341856.7456094632,honest,TN,50221,1.711372126170055,,0.7
3,7,1619174.6851755532,honest,FP,64198,1.3797701526361075,,0.7
3,8,325896.65116959915,honest,TN,48498,1.2544870311434804,,0.7
3,9,3285527.583051948,honest,FP,11341,1.643827160512035,,0.7
3,10,386759.2086122185,honest,TN,45220,1.6005336081717305,,0.7
4,1,559736.0169944927,byzantine,FN,30064,1.5202719823573294,,0.7
4,2,559736.0169944927,byzantine,FN,39700,1.3082093533865293,,0.7
4,3,1646577.638654257,honest,FP,20972,1.4532538583970809,,0.7
4,4,1646564.423909944,honest,FP,20876,1.830737112889513,,0.7
4,5,402256.1944254618,honest,TN,52458,1.6769883820087743,,0.7
4,6,341834.43527228455,honest,TN,50221,1.711372126170055,,0.7
4,7,1619151.2002063736,honest,FP,64198,1.3797701526361075,,0.7
4,8,325752.1624432799,honest,TN,48498,1.2544870311434804,,0.7
4,9,3285523.593021637,honest,FP,11341,1.643827160512035,,0.7
4,10,386745.4675227348,honest,TN,45220,1.6005336081717305,,0.7
