round,client,loss,accuracy,Normal,DDoS_UDP,DDoS_ICMP,Ransomware,DDoS_HTTP,DDoS_TCP,Vulnerability_scanner,MITM,zkp_rejected,krum_selected,krum_detected_byzantine,dp_epsilon_spent,round_time_s
19,2,0.199126,0.952844,0.963385,0.998983,0.999616,0.410351,0.711168,0.992000,0.722222,0.551724,0,0,0,N/A,0.00
19,3,0.953536,0.657754,0.120567,0.999646,0.997015,0.306843,0.672116,1.000000,0.752507,0.125000,0,0,0,N/A,0.00
19,4,0.174398,0.964012,0.926254,0.998219,0.999483,0.784988,0.489796,0.994857,0.899358,0.572917,0,0,0,N/A,0.00
19,5,0.415752,0.862608,0.511299,1.000000,0.998473,0.810365,0.688544,0.993806,0.300000,0.521739,0,0,0,N/A,0.00
19,6,0.198763,0.954134,0.873424,0.998896,0.997146,0.868201,0.577540,0.986301,0.894806,0.294118,0,0,0,N/A,0.00
19,7,0.288694,0.932907,0.946964,1.000000,1.000000,0.000000,0.620408,0.998462,0.902133,0.849315,0,0,0,N/A,0.00
19,8,0.263241,0.933447,0.833512,0.998568,0.998464,0.278607,0.643154,0.993953,0.893001,0.160000,0,0,0,N/A,0.00
19,9,0.126651,0.972810,0.952227,0.999194,0.998012,0.792627,0.682292,0.997253,0.814815,0.048780,0,0,0,N/A,0.00
19,10,0.213423,0.955066,0.944189,0.998571,0.999518,0.025723,0.633766,0.996721,0.911121,0.789744,0,0,0,N/A,0.00
19,MEAN,0.319165,0.907532,0.798398,0.998973,0.998015,0.479035,0.640288,0.994924,0.718914,0.449111,0,,N/A,N/A,276.02
20,1,0.220334,0.946129,0.964100,0.998045,1.000000,0.938689,0.845777,0.995888,0.073733,0.559140,0,0,0,N/A,0.00
20,2,0.143370,0.982780,0.989649,0.998983,0.999808,0.884462,0.851259,0.993151,0.595420,0.539326,0,0,0,N/A,0.00
20,3,0.506527,0.816017,0.238636,0.999646,1.000000,0.972028,0.842070,1.000000,0.705513,0.133333,0,0,0,N/A,0.00
20,4,0.118981,0.981374,0.984123,0.998356,0.999742,0.946277,0.466801,0.995926,0.941440,0.578947,0,0,0,N/A,0.00
20,5,0.246686,0.925168,0.708257,1.000000,0.998473,0.959554,0.855804,0.994618,0.188976,0.521739,0,0,0,N/A,0.00
20,6,0.127323,0.976705,0.967292,0.999197,1.000000,0.956221,0.637037,0.986301,0.945319,0.294118,0,0,0,N/A,0.00
20,7,0.189200,0.970647,0.984781,1.000000,1.000000,0.000000,0.693069,0.998462,0.941388,0.849315,0,0,0,N/A,0.00
20,8,0.161356,0.963049,0.935434,0.998670,1.000000,0.949153,0.757180,0.993953,0.924305,0.148148,0,0,0,N/A,0.00
20,9,0.094829,0.987484,0.985840,0.999093,0.999006,0.953618,0.840909,0.997253,0.701031,0.046512,0,0,0,N/A,0.00
20,10,0.142233,0.980923,0.988124,0.998571,0.999724,0.333333,0.617978,0.993421,0.949758,0.793814,0,0,0,N/A,0.00
20,MEAN,0.195084,0.953028,0.874624,0.999056,0.999675,0.789334,0.740788,0.994897,0.696688,0.446439,0,,N/A,N/A,278.11
21,1,0.192739,0.957078,0.963475,0.998828,0.996198,0.944681,0.882231,0.996281,0.158416,0.577778,0,0,0,N/A,0.00
21,2,0.122707,0.985694,0.990147,0.999322,0.999808,0.917355,0.881243,0.993151,0.732673,0.545455,0,0,0,N/A,0.00
21,3,0.483028,0.844665,0.219895,0.999646,1.000000,0.972028,0.878706,1.000000,0.778924,0.133333,0,0,0,N/A,0.00
21,4,0.126308,0.973620,0.961297,0.998768,0.999535,0.952562,0.497065,0.996281,0.901885,0.575916,0,0,0,N/A,0.00
21,5,0.228510,0.937921,0.699275,1.000000,0.998473,0.959554,0.886974,0.994618,0.352941,0.521739,0,0,0,N/A,0.00
21,6,0.136308,0.965600,0.923785,0.999197,1.000000,0.958430,0.641379,0.986301,0.902862,0.294118,0,0,0,N/A,0.00
21,7,0.188874,0.960264,0.973179,1.000000,1.000000,0.000000,0.724919,0.998462,0.906367,0.849315,0,0,0,N/A,0.00
21,8,0.167788,0.956504,0.897824,0.999080,1.000000,0.949153,0.799334,0.993953,0.897643,0.173913,0,0,0,N/A,0.00
21,9,0.083983,0.989318,0.984788,0.999597,0.998674,0.953618,0.879121,0.997253,0.846154,0.048780,0,0,0,N/A,0.00
21,10,0.147624,0.972764,0.974654,0.999048,0.999655,0.470588,0.638532,0.996721,0.917012,0.797927,0,0,0,N/A,0.00
21,MEAN,0.187787,0.954343,0.858832,0.999349,0.999234,0.807797,0.770950,0.995302,0.739488,0.451827,0,,N/A,N/A,271.04
22,1,0.179667,0.971902,0.987534,0.998436,1.000000,0.900609,0.937217,0.997262,0.096970,0.584270,0,0,0,N/A,0.00
22,2,0.129567,0.986224,0.991624,0.999322,0.999808,0.778947,0.935586,0.993151,0.672414,0.551724,0,0,0,N/A,0.00
22,3,0.392965,0.909091,0.574074,0.999646,1.000000,0.965278,0.928911,1.000000,0.744722,0.133333,0,0,0,N/A,0.00
22,4,0.113419,0.981163,0.989577,0.998631,0.999638,0.922794,0.473684,0.997347,0.941154,0.578947,0,0,0,N/A,0.00
22,5,0.196156,0.962223,0.900943,1.000000,0.998473,0.956885,0.941518,0.995699,0.255319,0.521739,0,0,0,N/A,0.00
22,6,0.119307,0.974532,0.977632,0.999298,1.000000,0.949657,0.590062,0.986301,0.937186,0.298507,0,0,0,N/A,0.00
22,7,0.176505,0.971645,0.989478,1.000000,1.000000,0.000000,0.731429,0.998462,0.943011,0.849315,0,0,0,N/A,0.00
22,8,0.144373,0.971406,0.975020,0.998773,1.000000,0.848485,0.819596,0.994505,0.929169,0.153846,0,0,0,N/A,0.00
22,9,0.084819,0.989534,0.988904,0.999497,0.998674,0.921147,0.926004,0.998628,0.731183,0.048780,0,0,0,N/A,0.00
22,10,0.137029,0.979363,0.989652,0.998571,0.999655,0.142857,0.617696,0.993421,0.947235,0.793814,0,0,0,N/A,0.00
22,MEAN,0.167381,0.969708,0.936444,0.999217,0.999625,0.738666,0.790170,0.995478,0.719836,0.451428,0,,N/A,N/A,275.91
23,1,0.268997,0.922101,0.931648,0.999610,1.000000,0.724026,0.796935,0.996281,0.096386,0.584270,0,0,0,N/A,0.00
23,2,0.162698,0.966708,0.973485,1.000000,1.000000,0.533654,0.816568,0.994299,0.655462,0.564706,0,0,0,N/A,0.00
23,3,0.673794,0.765979,0.156230,1.000000,1.000000,0.808140,0.800281,1.000000,0.714840,0.142857,0,0,0,N/A,0.00
23,4,0.138746,0.971724,0.937682,0.999863,0.999948,0.861803,0.606414,0.995748,0.915630,0.628571,0,0,0,N/A,0.00
23,5,0.302095,0.903994,0.584665,1.000000,1.000000,0.927224,0.808048,0.994618,0.233010,0.529412,0,0,0,N/A,0.00
23,6,0.146232,0.965480,0.888664,1.000000,1.000000,0.926339,0.724490,0.986301,0.918689,0.333333,0,0,0,N/A,0.00
23,7,0.231679,0.946086,0.955789,1.000000,1.000000,0.000000,0.692607,0.998462,0.911221,0.849315,0,0,0,N/A,0.00
23,8,0.193061,0.950765,0.862532,0.999796,1.000000,0.589474,0.761722,0.995058,0.905325,0.250000,0,0,0,N/A,0.00
23,9,0.098768,0.980902,0.965035,0.999899,0.999669,0.871622,0.787589,0.997253,0.755556,0.057143,0,0,0,N/A,0.00
23,10,0.169048,0.966045,0.955375,0.999524,0.999862,0.047904,0.720764,0.996721,0.927081,0.814815,0,0,0,N/A,0.00
23,MEAN,0.238512,0.933978,0.821110,0.999869,0.999948,0.629018,0.751542,0.995474,0.703320,0.475442,0,,N/A,N/A,276.88
24,1,0.201150,0.950296,0.964681,0.998436,1.000000,0.946921,0.859215,0.995495,0.089888,0.565217,0,0,0,N/A,0.00
24,2,0.119128,0.984016,0.989813,0.999322,0.999808,0.891566,0.865537,0.993151,0.650000,0.545455,0,0,0,N/A,0.00
24,3,0.503911,0.826585,0.237288,0.999646,1.000000,0.972028,0.853235,1.000000,0.732710,0.133333,0,0,0,N/A,0.00
24,4,0.107848,0.981205,0.983408,0.998493,0.999638,0.949858,0.478088,0.995035,0.940957,0.575916,0,0,0,N/A,0.00
24,5,0.241961,0.926853,0.706960,1.000000,0.998473,0.959554,0.860825,0.992992,0.212389,0.521739,0,0,0,N/A,0.00
24,6,0.112290,0.975739,0.964190,0.999197,1.000000,0.956221,0.640288,0.986301,0.941667,0.294118,0,0,0,N/A,0.00
24,7,0.164883,0.970248,0.983651,1.000000,1.000000,0.000000,0.710526,0.998462,0.939266,0.849315,0,0,0,N/A,0.00
24,8,0.148320,0.964760,0.935745,0.998773,1.000000,0.933333,0.773585,0.993399,0.929740,0.153846,0,0,0,N/A,0.00
24,9,0.079689,0.988347,0.985840,0.999497,0.998674,0.955556,0.855856,0.997253,0.739130,0.047619,0,0,0,N/A,0.00
24,10,0.126113,0.981343,0.987757,0.998571,0.999655,0.363636,0.633776,0.993421,0.951040,0.793814,0,0,0,N/A,0.00
24,MEAN,0.180529,0.954939,0.873933,0.999194,0.999625,0.792867,0.753093,0.994551,0.712679,0.448037,0,,N/A,N/A,281.13
25,1,0.664343,0.774925,0.829617,0.914347,1.000000,0.274800,0.480219,0.933000,0.181818,0.375000,0,0,0,N/A,0.00
25,2,0.366505,0.867715,0.892967,0.989283,0.989523,0.159411,0.512373,0.941176,0.589744,0.285714,0,0,0,N/A,0.00
25,3,1.602103,0.491979,0.094816,1.000000,0.984894,0.136935,0.470254,1.000000,0.620199,0.000000,0,0,0,N/A,0.00
25,4,0.376478,0.882554,0.875132,0.962485,0.989766,0.347218,0.276042,0.926922,0.672316,0.500000,0,0,0,N/A,0.00
25,5,0.795483,0.750481,0.426144,0.740448,0.993865,0.676979,0.483721,0.922988,0.450000,0.480000,0,0,0,N/A,0.00
25,6,0.346123,0.893663,0.845815,0.999499,0.993276,0.557561,0.335404,0.911765,0.662076,0.333333,0,0,0,N/A,0.00
25,7,0.586524,0.791134,0.886967,0.906200,0.992126,0.000000,0.446352,0.936275,0.677837,0.545455,0,0,0,N/A,0.00
25,8,0.489354,0.841220,0.788276,0.990790,0.989114,0.052441,0.439359,0.924794,0.655087,1.000000,0,0,0,N/A,0.00
25,9,0.208502,0.938606,0.877113,0.997490,0.989629,0.563636,0.507205,0.942029,0.848485,1.000000,0,0,0,N/A,0.00
25,10,0.432114,0.857520,0.887455,0.983622,0.990893,0.003901,0.458101,0.922535,0.703297,0.475248,0,0,0,N/A,0.00
25,MEAN,0.586753,0.808980,0.740430,0.948417,0.991309,0.277288,0.440903,0.936148,0.606086,0.499475,0,,N/A,N/A,274.83
