round,client,loss,accuracy,Normal,DDoS_UDP,DDoS_ICMP,Ransomware,DDoS_HTTP,DDoS_TCP,Vulnerability_scanner,MITM,zkp_rejected,krum_selected,krum_detected_byzantine,dp_epsilon_spent,round_time_s,dp_epsilon_target,dp_noise_multiplier,krum_scores_byzantine_mean,krum_scores_honest_mean,krum_score_ratio,nan_this_round
1,1,1.698756,0.375933,0.264494,0.932605,0.000000,0.315121,0.384978,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,2,1.744001,0.260332,0.258037,0.526466,0.000000,0.428169,0.149258,0.000000,0.000000,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,3,1.467236,0.833079,0.260274,0.939807,0.000000,0.547692,0.899839,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,4,1.939684,0.198019,0.260491,0.428128,0.000000,0.424198,0.033887,0.000000,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,5,1.836410,0.377286,0.246696,0.602358,0.000000,0.452703,0.524541,0.000000,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,6,1.508628,0.661316,0.276836,0.945651,0.000000,0.678720,0.085406,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,7,1.840067,0.161941,0.255822,0.545455,0.000000,0.000000,0.076126,0.000000,0.000000,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,8,1.603381,0.570681,0.253381,0.936920,0.000000,0.120370,0.252819,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,9,1.537641,0.605632,0.235183,0.865685,0.000000,0.610442,0.194182,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,10,1.956314,0.123463,0.262623,0.222458,0.000000,0.023392,0.054594,0.000000,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,MEAN,1.713212,0.416768,0.257384,0.694553,0.000000,0.360081,0.265563,0.000000,0.000000,0.000000,0,5,1.0000,N/A,56.29,N/A,N/A,N/A,2.1819e+06,N/A,0
2,1,1.018576,0.560605,0.494202,0.979342,0.992481,0.306699,0.504402,0.535276,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,2,0.927230,0.605087,0.499449,0.978752,0.998271,0.493573,0.188339,0.518519,0.000000,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,3,0.798541,0.871785,0.497041,0.994004,0.988235,0.892734,0.911989,0.387097,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,4,0.986591,0.685756,0.491846,0.984093,0.999069,0.476948,0.045786,0.538799,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,5,1.098534,0.649663,0.465950,0.925865,0.996942,0.478431,0.728693,0.516488,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,6,0.712499,0.760048,0.510985,0.993706,0.986792,0.878966,0.098953,0.391304,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,7,1.152381,0.389377,0.486407,0.953177,0.998885,0.000000,0.095300,0.535433,0.000000,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,8,0.830482,0.694523,0.503956,0.997035,0.984825,0.146893,0.305876,0.538339,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,9,0.668024,0.828766,0.480816,0.995480,0.995051,0.750397,0.258701,0.565815,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,10,1.019586,0.621933,0.493978,0.958466,0.999173,0.044118,0.064586,0.539379,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,MEAN,0.921244,0.666754,0.492463,0.975992,0.993973,0.446876,0.320262,0.506645,0.000000,0.000000,0,5,1.0000,N/A,67.37,N/A,N/A,N/A,2.1819e+06,N/A,0
3,1,0.624034,0.807383,0.727547,0.977472,0.992424,0.880174,0.656244,0.982742,0.187500,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,2,0.681584,0.752296,0.719674,0.970733,0.993626,0.833333,0.263634,0.983871,0.424242,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,3,0.585418,0.903107,0.620408,0.993312,0.982036,0.946996,0.930619,0.980392,0.482315,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,4,0.650117,0.835904,0.723241,0.967580,0.992921,0.908566,0.077492,0.982053,0.529611,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,5,0.555295,0.937921,0.696203,0.912338,0.990769,0.920635,0.913644,0.981204,0.437500,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,6,0.480571,0.843331,0.721174,0.994014,0.989474,0.922894,0.143354,0.986301,0.520211,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,7,0.784158,0.650759,0.716625,0.923825,0.987571,0.000000,0.146835,0.986770,0.531303,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,8,0.530505,0.834474,0.730273,0.997245,0.986933,0.818182,0.421999,0.981069,0.511244,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,9,0.451608,0.898899,0.707393,0.993697,0.989305,0.921053,0.362297,0.986111,0.701754,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,10,0.742584,0.759194,0.722918,0.914236,0.992576,0.222222,0.097375,0.983389,0.552570,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,MEAN,0.608587,0.822327,0.708546,0.964445,0.989763,0.737406,0.401349,0.983390,0.487825,0.000000,0,5,1.0000,N/A,49.28,N/A,N/A,N/A,2.1819e+06,N/A,0
4,1,0.438973,0.922004,0.913745,0.978236,0.996198,0.659763,0.854406,0.995505,0.279070,0.074074,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
4,2,0.483429,0.927587,0.937511,0.971391,0.994014,0.434442,0.653061,0.981859,0.720930,0.080000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
4,3,0.598740,0.857270,0.228175,0.994020,0.987952,0.939189,0.890160,0.980392,0.765195,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
4,4,0.501833,0.932322,0.921535,0.969761,0.993762,0.805132,0.204615,0.994160,0.810708,0.070175,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
4,5,0.413546,0.936477,0.666667,0.913821,0.990769,0.945055,0.901883,0.994618,0.523810,0.190476,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
4,6,0.376034,0.931442,0.911210,0.994515,0.994242,0.914097,0.317726,0.972973,0.801708,0.181818,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
4,7,0.566344,0.874601,0.926474,0.928339,0.986486,0.000000,0.368992,0.990840,0.815269,0.228571,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
4,8,0.419337,0.921466,0.887997,0.998063,0.992260,0.478632,0.612745,0.992308,0.798963,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
4,9,0.330243,0.966767,0.929442,0.994296,0.991316,0.833603,0.726368,0.991803,0.861538,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
