round_id,client_id,raw_krum_score,ground_truth_client_label,classification,client_n_samples,client_class_entropy,active_epsilon_config,alpha_dirichlet_config
1,1,290524930.70083404,byzantine,TP,39242,1.2595034613971696,,0.3
1,2,872138.4884178285,honest,TN,48991,0.920463372685704,,0.3
1,3,605937.5187246315,honest,TN,46296,1.2373655365318499,,0.3
1,4,395135.0292435235,honest,TN,37554,1.1687128135719642,,0.3
1,5,374148.2307218538,honest,TN,41328,1.37581558580614,,0.3
1,6,398959.76223373605,honest,TN,42360,1.097008847555622,,0.3
1,7,806892.6998803004,honest,TN,28733,1.1529065431392023,,0.3
1,8,647176.0760043545,honest,TN,46762,0.5162087443228968,,0.3
1,9,1239478.1787359486,honest,TN,25286,1.2749305889881004,,0.3
1,10,1003608.904828186,honest,TN,26994,0.761994072294742,,0.3
2,1,1204496955.7356906,byzantine,TP,39242,1.2595034613971696,,0.3
2,2,872126.801998597,honest,TN,48991,0.920463372685704,,0.3
2,3,605922.1481751637,honest,TN,46296,1.2373655365318499,,0.3
2,4,395087.8736671676,honest,TN,37554,1.1687128135719642,,0.3
2,5,374100.7086798495,honest,TN,41328,1.37581558580614,,0.3
2,6,398927.2616108333,honest,TN,42360,1.097008847555622,,0.3
2,7,806853.5238856627,honest,TN,28733,1.1529065431392023,,0.3
2,8,647334.071985231,honest,TN,46762,0.5162087443228968,,0.3
2,9,1239471.851105432,honest,TN,25286,1.2749305889881004,,0.3
2,10,1003559.5579283282,honest,TN,26994,0.761994072294742,,0.3
3,1,2742794959.39503,byzantine,TP,39242,1.2595034613971696,,0.3
3,2,872075.8277783832,honest,TN,48991,0.920463372685704,,0.3
3,3,605871.707709332,honest,TN,46296,1.2373655365318499,,0.3
3,4,395070.3407733758,honest,TN,37554,1.1687128135719642,,0.3
3,5,374055.7307223422,honest,TN,41328,1.37581558580614,,0.3
3,6,398869.36421806854,honest,TN,42360,1.097008847555622,,0.3
3,7,806805.026969654,honest,TN,28733,1.1529065431392023,,0.3
3,8,647081.6201100599,honest,TN,46762,0.5162087443228968,,0.3
3,9,1239419.8899647428,honest,TN,25286,1.2749305889881004,,0.3
3,10,1003576.268926056,honest,TN,26994,0.761994072294742,,0.3
4,1,4905415827.69282,byzantine,TP,39242,1.2595034613971696,,0.3
4,2,872082.3162096853,honest,TN,48991,0.920463372685704,,0.3
4,3,605853.531795649,honest,TN,46296,1.2373655365318499,,0.3
4,4,395075.14076130826,honest,TN,37554,1.1687128135719642,,0.3
4,5,374055.30864103325,honest,TN,41328,1.37581558580614,,0.3
4,6,398886.5608419352,honest,TN,42360,1.097008847555622,,0.3
4,7,806798.4979951777,honest,TN,28733,1.1529065431392023,,0.3
4,8,647072.8167410623,honest,TN,46762,0.5162087443228968,,0.3
4,9,1239396.2059360377,honest,TN,25286,1.2749305889881004,,0.3
4,10,1003506.269744297,honest,TN,26994,0.761994072294742,,0.3
5,1,7692360824.246637,byzantine,TP,39242,1.2595034613971696,,0.3
5,2,872061.538887261,honest,TN,48991,0.920463372685704,,0.3
5,3,605857.1500173218,honest,TN,46296,1.2373655365318499,,0.3
5,4,395058.617953522,honest,TN,37554,1.1687128135719642,,0.3
