round_id,client_id,raw_krum_score,ground_truth_client_label,classification,client_n_samples,client_class_entropy,active_epsilon_config,alpha_dirichlet_config
1,1,0.0013380513180959732,byzantine,TP,5233,1.121229389733955,5.0,0.3
1,2,9.969049612410872e-06,honest,TN,22744,1.3836201644772816,5.0,0.3
1,3,6.634809038029859e-06,honest,TN,16043,1.3500287128766364,5.0,0.3
1,4,1.2574126284532797e-05,honest,TN,45262,0.7431928044881316,5.0,0.3
1,5,9.971261204634648e-06,honest,TN,22958,1.4622230806251928,5.0,0.3
1,6,7.156461128367658e-06,honest,TN,74172,1.457426276104857,5.0,0.3
1,7,1.2407411152274072e-05,honest,TN,29386,1.5168115159853157,5.0,0.3
1,8,1.2862916139848303e-05,honest,TN,39382,1.5330336728946166,5.0,0.3
1,9,8.012142466551916e-06,honest,TN,72189,1.2464487226399343,5.0,0.3
1,10,1.3437494108784777e-05,honest,TN,56178,1.2268848563914232,5.0,0.3
2,1,0.001366966428568755,byzantine,TP,5233,1.121229389733955,5.0,0.3
2,2,8.948131901699091e-06,honest,TN,22744,1.3836201644772816,5.0,0.3
2,3,5.849783408964742e-06,honest,TN,16043,1.3500287128766364,5.0,0.3
2,4,1.1608601632958623e-05,honest,TN,45262,0.7431928044881316,5.0,0.3
2,5,8.910607504880852e-06,honest,TN,22958,1.4622230806251928,5.0,0.3
2,6,6.415543472143459e-06,honest,TN,74172,1.457426276104857,5.0,0.3
2,7,1.1068463888799725e-05,honest,TN,29386,1.5168115159853157,5.0,0.3
2,8,1.1534197807190712e-05,honest,TN,39382,1.5330336728946166,5.0,0.3
2,9,7.404518306362859e-06,honest,TN,72189,1.2464487226399343,5.0,0.3
2,10,1.2153546499918135e-05,honest,TN,56178,1.2268848563914232,5.0,0.3
3,1,0.001395045796748768,byzantine,TP,5233,1.121229389733955,5.0,0.3
3,2,8.684802120725762e-06,honest,TN,22744,1.3836201644772816,5.0,0.3
3,3,5.719174625482291e-06,honest,TN,16043,1.3500287128766364,5.0,0.3
3,4,1.1329448011622403e-05,honest,TN,45262,0.7431928044881316,5.0,0.3
3,5,8.752761025121178e-06,honest,TN,22958,1.4622230806251928,5.0,0.3
3,6,6.263012118271251e-06,honest,TN,74172,1.457426276104857,5.0,0.3
3,7,1.0847573872159467e-05,honest,TN,29386,1.5168115159853157,5.0,0.3
3,8,1.1408163462460476e-05,honest,TN,39382,1.5330336728946166,5.0,0.3
3,9,7.266441455253451e-06,honest,TN,72189,1.2464487226399343,5.0,0.3
3,10,1.202284552823566e-05,honest,TN,56178,1.2268848563914232,5.0,0.3
4,1,0.0014197169936120478,byzantine,TP,5233,1.121229389733955,5.0,0.3
4,2,8.627418502205649e-06,honest,TN,22744,1.3836201644772816,5.0,0.3
4,3,5.7110520098493014e-06,honest,TN,16043,1.3500287128766364,5.0,0.3
4,4,1.1244369774944962e-05,honest,TN,45262,0.7431928044881316,5.0,0.3
4,5,8.711442629945897e-06,honest,TN,22958,1.4622230806251928,5.0,0.3
4,6,6.250077620909026e-06,honest,TN,74172,1.457426276104857,5.0,0.3
4,7,1.0763148506218765e-05,honest,TN,29386,1.5168115159853157,5.0,0.3
4,8,1.129929628008998e-05,honest,TN,39382,1.5330336728946166,5.0,0.3
4,9,7.193892265454866e-06,honest,TN,72189,1.2464487226399343,5.0,0.3
4,10,1.1893909995255547e-05,honest,TN,56178,1.2268848563914232,5.0,0.3
5,1,0.0014441081732763199,byzantine,TP,5233,1.121229389733955,5.0,0.3
5,2,8.589210712878812e-06,honest,TN,22744,1.3836201644772816,5.0,0.3
5,3,5.66835914632222e-06,honest,TN,16043,1.3500287128766364,5.0,0.3
5,4,1.1214666767942906e-05,honest,TN,45262,0.7431928044881316,5.0,0.3
5,5,8.669267790976063e-06,honest,TN,22958,1.4622230806251928,5.0,0.3
5,6,6.207431608625227e-06,honest,TN,74172,1.457426276104857,5.0,0.3
5,7,1.0730116588063833e-05,honest,TN,29386,1.5168115159853157,5.0,0.3
5,8,1.1248268611623763e-05,honest,TN,39382,1.5330336728946166,5.0,0.3
5,9,7.12911318072944e-06,honest,TN,72189,1.2464487226399343,5.0,0.3
5,10,1.183138175163299e-05,honest,TN,56178,1.2268848563914232,5.0,0.3
6,1,0.0014623448217684588,byzantine,TP,5233,1.121229389733955,5.0,0.3
6,2,8.553288130182042e-06,honest,TN,22744,1.3836201644772816,5.0,0.3
6,3,5.650090987645025e-06,honest,TN,16043,1.3500287128766364,5.0,0.3
6,4,1.1225340846155248e-05,honest,TN,45262,0.7431928044881316,5.0,0.3
6,5,8.64850790046712e-06,honest,TN,22958,1.4622230806251928,5.0,0.3
6,6,6.2485073735852396e-06,honest,TN,74172,1.457426276104857,5.0,0.3
6,7,1.074777466536077e-05,honest,TN,29386,1.5168115159853157,5.0,0.3
6,8,1.1177921783479981e-05,honest,TN,39382,1.5330336728946166,5.0,0.3
6,9,7.156495476853137e-06,honest,TN,72189,1.2464487226399343,5.0,0.3
6,10,1.188023323274677e-05,honest,TN,56178,1.2268848563914232,5.0,0.3
7,1,0.0014838776366041303,byzantine,TP,5233,1.121229389733955,5.0,0.3
7,2,8.552660216614122e-06,honest,TN,22744,1.3836201644772816,5.0,0.3
7,3,5.648094565646083e-06,honest,TN,16043,1.3500287128766364,5.0,0.3
7,4,1.1222836986920854e-05,honest,TN,45262,0.7431928044881316,5.0,0.3
7,5,8.623702697563862e-06,honest,TN,22958,1.4622230806251928,5.0,0.3
7,6,6.2398686105161e-06,honest,TN,74172,1.457426276104857,5.0,0.3
7,7,1.0710145424268196e-05,honest,TN,29386,1.5168115159853157,5.0,0.3
7,8,1.1255715368991776e-05,honest,TN,39382,1.5330336728946166,5.0,0.3
7,9,7.119852134336528e-06,honest,TN,72189,1.2464487226399343,5.0,0.3
7,10,1.1820856255834606e-05,honest,TN,56178,1.2268848563914232,5.0,0.3
8,1,0.0014970289744140987,byzantine,TP,5233,1.121229389733955,5.0,0.3
8,2,8.565403635627189e-06,honest,TN,22744,1.3836201644772816,5.0,0.3
