round,client,loss,accuracy,Normal,DDoS_UDP,DDoS_ICMP,Ransomware,DDoS_HTTP,DDoS_TCP,Vulnerability_scanner,MITM,zkp_rejected,krum_selected,krum_detected_byzantine,dp_epsilon_spent,round_time_s,dp_epsilon_target,dp_noise_multiplier,krum_scores_byzantine_mean,krum_scores_honest_mean,krum_score_ratio,nan_this_round
1,1,1.791445,0.274004,0.468755,0.277102,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,2,1.452114,0.328064,0.525079,0.282807,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,3,2.453040,0.184492,0.090909,0.340119,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,4,1.410367,0.213148,0.367971,0.307398,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,5,2.051056,0.086622,0.188940,0.148030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,6,1.321541,0.636814,0.336914,0.813160,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,7,1.658998,0.245208,0.448651,0.153888,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,8,1.397428,0.534132,0.320055,0.736530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,9,1.209283,0.600669,0.481495,0.735140,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,10,1.445026,0.176975,0.438252,0.145528,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,MEAN,1.619030,0.328013,0.366702,0.393970,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,8,1.0000,8.9975,158.90,9.00,0.5789,1.4827e+05,6.8298e+02,217.0978,0
2,1,0.658414,0.780157,0.844624,0.943887,0.956204,0.030303,0.130713,0.950102,0.028725,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,2,0.366491,0.936771,0.963960,0.967891,0.996167,0.047619,0.073260,0.950237,0.311475,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,3,1.185325,0.353196,0.065479,0.964991,0.935211,0.071749,0.124108,0.909091,0.494498,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,4,0.337435,0.935272,0.881472,0.970533,0.996641,0.070299,0.062745,0.949521,0.883249,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,5,0.928979,0.618142,0.267771,0.834598,0.987879,0.061069,0.114094,0.944413,0.063325,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,6,0.376729,0.899940,0.795425,0.989068,0.948229,0.039130,0.117647,0.767442,0.842869,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,7,0.463931,0.919928,0.943188,0.905901,0.996648,0.000000,0.115607,0.938875,0.895191,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,8,0.394066,0.895791,0.762203,0.988522,0.945215,0.111111,0.149254,0.945245,0.863138,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,9,0.298988,0.934182,0.918220,0.989934,0.981070,0.062069,0.086957,0.950635,0.296296,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,10,0.307686,0.955426,0.949910,0.941441,0.998000,0.250000,0.095618,0.948454,0.906701,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,MEAN,0.531804,0.822881,0.739225,0.949677,0.974126,0.074335,0.107000,0.925401,0.558547,0.000000,0,8,1.0000,8.9975,145.43,9.00,0.5789,1.5360e+05,5.9328e+02,258.8906,0
3,1,0.474207,0.822788,0.912426,0.971341,0.959707,0.188912,0.305913,0.985033,0.023916,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,2,0.256688,0.947457,0.978960,0.972739,0.995202,0.285714,0.312693,0.980660,0.294340,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,3,1.149070,0.437484,0.108155,0.987261,0.943182,0.098495,0.313655,0.617284,0.445599,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,4,0.207286,0.948588,0.931816,0.975131,0.996120,0.349070,0.129630,0.982599,0.885068,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,5,0.673881,0.706449,0.439636,0.906404,0.989378,0.294849,0.315278,0.980329,0.055300,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,6,0.274017,0.912010,0.871622,0.989573,0.950730,0.282569,0.146341,0.699029,0.856222,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,7,0.296393,0.936502,0.962782,0.929624,0.994401,0.000000,0.313725,0.984472,0.893617,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,8,0.266309,0.912706,0.835964,0.991995,0.951399,0.113208,0.295905,0.980695,0.858675,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,9,0.203105,0.945835,0.961438,0.991439,0.982341,0.308989,0.259542,0.970190,0.295964,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,10,0.209311,0.959086,0.960411,0.940171,0.997516,0.051282,0.232877,0.977199,0.912348,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,MEAN,0.401027,0.852890,0.796321,0.965568,0.975998,0.197309,0.262556,0.915749,0.552105,0.000000,0,8,1.0000,8.9975,153.24,9.00,0.5789,1.5768e+05,5.8912e+02,267.6493,0
4,1,0.501458,0.812906,0.903644,0.977099,0.992424,0.336756,0.207780,0.983373,0.021025,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
4,2,0.219013,0.945337,0.976755,0.973936,0.995759,0.394366,0.216749,0.980482,0.279570,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
4,3,1.364320,0.394067,0.098726,0.992953,0.979228,0.162406,0.201745,0.892857,0.414682,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
4,4,0.187981,0.950232,0.928004,0.972563,0.994964,0.507304,0.130982,0.978936,0.896021,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
4,5,0.761172,0.697546,0.406349,0.918033,0.993884,0.477311,0.215892,0.978043,0.051392,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
4,6,0.243397,0.926494,0.872516,0.993912,0.989534,0.482085,0.117188,0.734694,0.876779,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
4,7,0.254800,0.935104,0.960060,0.931373,0.995516,0.000000,0.242105,0.982017,0.893566,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
