round,client,loss,accuracy,Normal,DDoS_UDP,DDoS_ICMP,Ransomware,DDoS_HTTP,DDoS_TCP,Vulnerability_scanner,MITM,zkp_rejected,krum_selected,krum_detected_byzantine,dp_epsilon_spent,round_time_s,dp_epsilon_target,dp_noise_multiplier,krum_scores_byzantine_mean,krum_scores_honest_mean,krum_score_ratio,nan_this_round
1,1,1.650790,0.472629,0.615385,0.645191,0.000000,0.000000,0.000000,0.000000,0.081081,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,2,1.348349,0.607029,0.858150,0.330564,0.000000,0.000000,0.000000,0.000000,0.269663,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,3,2.216994,0.138401,0.037135,0.644140,0.000000,0.000000,0.000000,0.000000,0.363636,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,4,1.744214,0.277118,0.495547,0.263024,0.000000,0.000000,0.000000,0.000000,0.381859,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,5,2.328982,0.081569,0.102025,0.363171,0.000000,0.000000,0.000000,0.000000,0.090909,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,6,1.381116,0.464212,0.316915,0.649204,0.000000,0.000000,0.000000,0.000000,0.368957,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,7,1.304321,0.586661,0.760902,0.343115,0.000000,0.000000,0.000000,0.000000,0.398198,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,8,1.448998,0.416633,0.320158,0.635811,0.000000,0.000000,0.000000,0.000000,0.357715,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,9,1.444602,0.484355,0.525089,0.582595,0.000000,0.000000,0.000000,0.000000,0.343750,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,10,1.566805,0.388206,0.752542,0.137068,0.000000,0.000000,0.000000,0.000000,0.409847,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,MEAN,1.643517,0.391681,0.478385,0.459389,0.000000,0.000000,0.000000,0.000000,0.306562,0.000000,0,8,1.0000,12.9989,154.35,13.00,0.5105,1.4731e+05,7.0058e+02,210.2682,0
2,1,0.682141,0.775991,0.857758,0.967640,0.707775,0.000000,0.013822,0.971588,0.020101,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,2,0.323282,0.934122,0.966579,0.975241,0.978763,0.000000,0.024000,0.971297,0.253247,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,3,1.540428,0.309524,0.068020,0.967119,0.821516,0.000000,0.012086,0.454545,0.421113,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,4,0.295323,0.937716,0.890307,0.981682,0.988959,0.000000,0.037037,0.974663,0.865512,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,5,1.039365,0.626564,0.294385,0.964539,0.925247,0.000000,0.023875,0.971693,0.042254,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,6,0.398986,0.882680,0.790718,0.979955,0.811774,0.000000,0.019048,0.769231,0.826375,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,7,0.358944,0.929712,0.951658,0.980736,0.962406,0.000000,0.013333,0.974922,0.887817,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,8,0.375691,0.883004,0.777778,0.977365,0.854139,0.000000,0.006612,0.970308,0.842598,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,9,0.306981,0.921882,0.925583,0.982287,0.937597,0.000000,0.031496,0.971114,0.222973,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,10,0.251026,0.956926,0.952372,0.977284,0.991666,0.000000,0.009524,0.966667,0.908007,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,MEAN,0.557217,0.815812,0.747516,0.975385,0.897984,0.000000,0.019083,0.899603,0.529000,0.000000,0,8,1.0000,12.9989,154.62,13.00,0.5105,1.5258e+05,5.9161e+02,257.9104,0
3,1,0.505582,0.830249,0.918701,0.976673,0.981273,0.433735,0.356757,0.979640,0.023669,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,2,0.247067,0.943836,0.972342,0.974801,0.996734,0.438746,0.365817,0.976000,0.308300,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,3,1.289602,0.467150,0.117135,0.991876,0.970930,0.219931,0.360608,0.555556,0.448128,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,4,0.200590,0.954825,0.942529,0.978243,0.997050,0.632381,0.240838,0.978214,0.888265,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,5,0.732239,0.743503,0.491591,0.917763,0.993902,0.619519,0.366738,0.976216,0.054176,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,6,0.253580,0.936512,0.901166,0.992198,0.972923,0.667506,0.271605,0.712871,0.866315,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,7,0.286843,0.929113,0.960137,0.939044,0.997763,0.000000,0.278027,0.985328,0.894289,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,8,0.268757,0.917640,0.858474,0.995703,0.975094,0.185567,0.347826,0.979547,0.855977,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,9,0.190436,0.958243,0.963849,0.993871,0.990112,0.665314,0.382090,0.974220,0.298643,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,10,0.200482,0.956026,0.961281,0.944995,0.997861,0.034682,0.293750,0.964052,0.913885,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,MEAN,0.417518,0.863710,0.808720,0.970517,0.987364,0.389738,0.326406,0.908164,0.555165,0.000000,0,8,1.0000,12.9989,157.91,13.00,0.5105,1.5704e+05,5.9121e+02,265.6263,0
4,1,0.482957,0.834706,0.934000,0.976673,0.981273,0.374269,0.410992,0.979818,0.018757,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
4,2,0.223849,0.943836,0.976208,0.972580,0.995379,0.372263,0.417740,0.974771,0.238532,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
4,3,1.244067,0.495798,0.146400,0.991887,0.970588,0.227273,0.415948,0.568182,0.410981,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
4,4,0.179395,0.952971,0.952486,0.973435,0.995175,0.552863,0.242291,0.978731,0.885896,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
4,5,0.728101,0.737488,0.540000,0.918033,0.993902,0.522463,0.414966,0.972900,0.045855,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
4,6,0.235589,0.930839,0.919087,0.992904,0.979323,0.521994,0.262626,0.736842,0.849304,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
4,7,0.243396,0.936302,0.967618,0.934426,0.994388,0.000000,0.344538,0.984496,0.901008,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
4,8,0.237814,0.922775,0.881681,0.995910,0.976497,0.202899,0.382318,0.978369,0.855134,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
4,9,0.180415,0.953604,0.970392,0.993581,0.988727,0.520286,0.428169,0.971351,0.232082,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
4,10,0.170670,0.956686,0.965633,0.931203,0.995642,0.033613,0.304000,0.975369,0.918012,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
4,MEAN,0.392625,0.866500,0.825351,0.968063,0.987090,0.332792,0.362359,0.912083,0.535556,0.000000,0,8,1.0000,12.9989,146.79,13.00,0.5105,1.6058e+05,5.9019e+02,272.0784,0
5,1,0.383907,0.865517,0.927617,0.976282,0.973978,0.697892,0.528667,0.984021,0.028021,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
5,2,0.169707,0.959908,0.980814,0.977704,0.998274,0.709677,0.525469,0.979405,0.364486,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
5,3,1.039745,0.560351,0.125628,0.991519,0.968116,0.517045,0.529286,0.649351,0.473514,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
5,4,0.164118,0.959713,0.939178,0.981941,0.998656,0.746032,0.257545,0.981818,0.906238,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
5,5,0.598546,0.784167,0.492940,0.920792,0.990909,0.732026,0.516656,0.979482,0.070175,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
5,6,0.221323,0.941823,0.880859,0.992599,0.977612,0.753741,0.325397,0.765957,0.898772,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
5,7,0.220721,0.940895,0.965752,0.946844,0.996663,0.000000,0.407843,0.992272,0.892814,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
5,8,0.225581,0.928514,0.859873,0.996111,0.978179,0.576271,0.489130,0.982825,0.863939,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
5,9,0.139719,0.966444,0.965897,0.994472,0.991768,0.760259,0.475703,0.978261,0.462585,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
5,10,0.154299,0.962025,0.964843,0.953161,0.998898,0.315789,0.372208,0.980132,0.912273,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
5,MEAN,0.331767,0.886936,0.810340,0.973142,0.987305,0.580873,0.442791,0.927352,0.587282,0.000000,0,8,1.0000,12.9989,152.98,13.00,0.5105,1.6360e+05,5.9252e+02,276.1110,0
6,1,0.397292,0.861932,0.908267,0.976673,0.973978,0.468571,0.544952,0.970718,0.132075,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
6,2,0.171882,0.952402,0.971103,0.978369,0.998466,0.553633,0.490654,0.970964,0.660714,0.153846,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
6,3,1.055455,0.580341,0.104509,0.992582,0.976744,0.189036,0.568820,0.909091,0.748487,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
6,4,0.185006,0.947788,0.932505,0.982754,0.998915,0.681102,0.186704,0.967567,0.874278,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
6,5,0.594817,0.784167,0.444959,0.922570,0.992413,0.625000,0.544161,0.964168,0.292683,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
6,6,0.230355,0.933977,0.865919,0.993102,0.982193,0.721472,0.304965,0.795455,0.875776,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
6,7,0.259581,0.922923,0.956985,0.943709,0.995556,0.000000,0.396552,0.972376,0.883483,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
6,8,0.261963,0.917539,0.843882,0.996521,0.981132,0.208955,0.489835,0.968433,0.865682,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
6,9,0.134687,0.964825,0.948421,0.994976,0.993408,0.744000,0.516704,0.969613,0.763158,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
6,10,0.177688,0.949727,0.958604,0.953594,0.998967,0.030303,0.332180,0.969697,0.886700,0.050633,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
6,MEAN,0.346873,0.881562,0.793515,0.973485,0.989177,0.422207,0.437553,0.945808,0.698304,0.020448,0,8,1.0000,12.9989,157.28,13.00,0.5105,1.6672e+05,5.9132e+02,281.9422,0
7,1,0.388359,0.855731,0.935970,0.977455,0.988679,0.632787,0.510985,0.972161,0.026316,0.142857,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
7,2,0.179526,0.949929,0.973537,0.977778,0.998271,0.636656,0.489260,0.969767,0.346667,0.153846,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
7,3,0.937863,0.572702,0.160371,0.993653,0.985251,0.339166,0.535963,0.909091,0.479219,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
7,4,0.148316,0.961905,0.958792,0.980661,0.997981,0.837429,0.204878,0.970912,0.921205,0.196721,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
7,5,0.548075,0.795476,0.591195,0.925865,0.995420,0.795213,0.530367,0.965878,0.075581,0.285714,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
7,6,0.165679,0.955341,0.926139,0.993707,0.986767,0.857143,0.335878,0.813953,0.915169,0.181818,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
