round,client,loss,accuracy,Normal,DDoS_UDP,DDoS_ICMP,Ransomware,DDoS_HTTP,DDoS_TCP,Vulnerability_scanner,MITM,zkp_rejected,krum_selected,krum_detected_byzantine,dp_epsilon_spent,round_time_s,dp_epsilon_target,dp_noise_multiplier,krum_scores_byzantine_mean,krum_scores_honest_mean,krum_score_ratio,nan_this_round
1,1,1.626031,0.478830,0.611845,0.714760,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,2,1.259470,0.615242,0.756797,0.620813,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,3,2.144991,0.117520,0.035294,0.707815,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,4,1.541419,0.257396,0.331006,0.582386,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,5,2.167752,0.082050,0.094960,0.564797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,6,1.467202,0.465299,0.296272,0.732034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,7,1.328115,0.546925,0.701788,0.617647,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,8,1.514387,0.405961,0.295973,0.720379,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,9,1.424688,0.513271,0.463659,0.716893,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,10,1.372526,0.351731,0.519982,0.433996,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,MEAN,1.584658,0.383422,0.410758,0.641152,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,8,1.0000,9.9964,149.77,10.00,0.5584,1.4719e+05,6.8381e+02,215.2457,0
2,1,0.725308,0.769596,0.791761,0.975890,0.973978,0.000000,0.000000,0.950447,0.116667,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,2,0.391387,0.934475,0.949829,0.971901,0.994416,0.000000,0.000000,0.935370,0.672897,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,3,1.276391,0.306468,0.047129,0.990483,0.964706,0.000000,0.000000,0.495050,0.748366,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,4,0.406808,0.927265,0.842484,0.973593,0.995069,0.000000,0.000000,0.949060,0.873279,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,5,1.076007,0.603946,0.204295,0.922570,0.995420,0.000000,0.000000,0.944352,0.296296,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,6,0.426893,0.894267,0.698804,0.993105,0.981168,0.000000,0.000000,0.660000,0.872663,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,7,0.517092,0.911342,0.927657,0.940594,0.993258,0.000000,0.000000,0.943910,0.873548,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,8,0.428020,0.887636,0.699313,0.996527,0.982456,0.000000,0.000000,0.938962,0.865351,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,9,0.319476,0.934290,0.875947,0.993279,0.987736,0.000000,0.000000,0.932039,0.853333,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,10,0.354377,0.946188,0.933724,0.934521,0.995642,0.000000,0.000000,0.928926,0.887248,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,MEAN,0.592176,0.811547,0.697094,0.969246,0.986385,0.000000,0.000000,0.867811,0.705965,0.000000,0,8,1.0000,9.9964,147.62,10.00,0.5584,1.5195e+05,5.9710e+02,254.4750,0
3,1,0.562933,0.772890,0.791313,0.978984,0.996198,0.000000,0.000000,0.959287,0.189189,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,2,0.266157,0.934299,0.948720,0.970753,0.993623,0.000000,0.000000,0.950355,0.739130,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,3,1.308371,0.303158,0.045594,0.994020,0.990991,0.000000,0.000000,0.877193,0.766608,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
