round,client,loss,accuracy,Normal,DDoS_UDP,DDoS_ICMP,Ransomware,DDoS_HTTP,DDoS_TCP,Vulnerability_scanner,MITM,zkp_rejected,krum_selected,krum_detected_byzantine,dp_epsilon_spent,round_time_s,dp_epsilon_target,dp_noise_multiplier,krum_scores_byzantine_mean,krum_scores_honest_mean,krum_score_ratio,nan_this_round
1,1,1.695990,0.405968,0.579009,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,2,1.501746,0.538326,0.701012,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,3,2.236297,0.016043,0.031627,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,4,2.192353,0.167847,0.288341,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,5,2.526983,0.046920,0.090487,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,6,1.609763,0.109354,0.198033,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,7,1.461050,0.513379,0.680339,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,8,1.691295,0.122936,0.219033,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,9,1.661862,0.199612,0.333453,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,10,1.981299,0.315736,0.481189,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,MEAN,1.855864,0.243612,0.360252,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,8,1.0000,2.9954,134.19,3.00,0.8592,1.4591e+05,6.6957e+02,217.9178,0
2,1,0.884810,0.710493,0.802323,0.740676,0.850649,0.000000,0.000000,0.819039,0.131868,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,2,0.454726,0.920170,0.947890,0.900369,0.996936,0.000000,0.000000,0.803256,0.742268,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,3,1.443003,0.301120,0.049821,0.854868,0.948864,0.000000,0.000000,0.727273,0.742280,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,4,0.453048,0.897387,0.840124,0.883772,0.995980,0.000000,0.000000,0.814753,0.858819,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,5,1.287314,0.500000,0.222603,0.458091,0.965926,0.000000,0.000000,0.807888,0.314286,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,6,0.457363,0.884490,0.690531,0.984440,0.952727,0.000000,0.000000,0.647887,0.857659,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,7,0.614360,0.873403,0.924085,0.703841,0.987872,0.000000,0.000000,0.813127,0.858447,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,8,0.507855,0.859746,0.703888,0.963546,0.947445,0.000000,0.000000,0.825417,0.847505,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,9,0.367657,0.920155,0.873111,0.977266,0.980788,0.000000,0.000000,0.810289,0.788732,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,10,0.382003,0.935629,0.922748,0.875943,0.998553,0.000000,0.000000,0.802348,0.870455,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,MEAN,0.685214,0.780259,0.697712,0.834281,0.962574,0.000000,0.000000,0.787128,0.701232,0.000000,0,8,1.0000,2.9954,130.79,3.00,0.8592,1.5109e+05,6.0253e+02,250.7600,0
3,1,0.558805,0.806995,0.857993,0.958097,0.952727,0.175084,0.246736,0.972510,0.034314,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
