round,client,loss,accuracy,Normal,DDoS_UDP,DDoS_ICMP,Ransomware,DDoS_HTTP,DDoS_TCP,Vulnerability_scanner,MITM,zkp_rejected,krum_selected,krum_detected_byzantine,dp_epsilon_spent,round_time_s,dp_epsilon_target,dp_noise_multiplier,krum_scores_byzantine_mean,krum_scores_honest_mean,krum_score_ratio,nan_this_round
1,1,2.390759,0.210735,0.309357,0.374338,0.063117,0.0,0.0,0.0,0.0,0.0,0,0,1.0,,0.0,,,,,,
1,2,1.628093,0.455493,0.302863,0.470835,0.643263,0.0,0.0,0.0,0.0,0.0,0,0,1.0,,0.0,,,,,,
1,3,2.82213,0.201426,0.145455,0.614535,0.070988,0.0,0.0,0.0,0.0,0.0,0,1,0.0,,0.0,,,,,,
1,4,1.520455,0.589254,0.276501,0.626897,0.793065,0.0,0.0,0.0,0.0,0.0,0,1,0.0,,0.0,,,,,,
1,5,2.864236,0.153754,0.322314,0.224406,0.286216,0.0,0.0,0.0,0.0,0.0,0,1,0.0,,0.0,,,,,,
1,6,1.330179,0.679783,0.283077,0.927932,0.374508,0.0,0.0,0.0,0.0,0.0,0,1,0.0,,0.0,,,,,,
1,7,2.092287,0.237819,0.28759,0.246408,0.317393,0.0,0.0,0.0,0.0,0.0,0,1,0.0,,0.0,,,,,,
1,8,1.562115,0.571285,0.248374,0.857881,0.342147,0.0,0.0,0.0,0.0,0.0,0,1,0.0,,0.0,,,,,,
1,9,1.200845,0.725615,0.283486,0.880344,0.705248,0.0,0.0,0.0,0.0,0.0,0,1,0.0,,0.0,,,,,,
1,10,1.478385,0.552883,0.280433,0.411451,0.780827,0.0,0.0,0.0,0.0,0.0,0,1,0.0,,0.0,,,,,,
1,MEAN,1.888949,0.437805,0.273945,0.563503,0.437677,0.0,0.0,0.0,0.0,0.0,0,8,1.0,14.9995,265.88,15.0,0.4862,1939800000.0,688.87,2815862.0828,0.0
2,1,0.857211,0.657882,0.788261,0.980937,0.729282,0.0,0.0,0.647679,0.008292,0.0,0,0,1.0,,0.0,,,,,,
