round,client,loss,accuracy,Normal,DDoS_UDP,DDoS_ICMP,Ransomware,DDoS_HTTP,DDoS_TCP,Vulnerability_scanner,MITM,zkp_rejected,krum_selected,krum_detected_byzantine,dp_epsilon_spent,round_time_s,dp_epsilon_target,dp_noise_multiplier,krum_scores_byzantine_mean,krum_scores_honest_mean,krum_score_ratio,nan_this_round
1,1,1.900847,0.218099,0.372246,0.251645,0.000000,0.000000,0.000000,0.000000,0.030501,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,2,1.561198,0.254327,0.366836,0.267234,0.000000,0.000000,0.000000,0.000000,0.131068,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,3,2.115612,0.252610,0.368098,0.354847,0.000000,0.000000,0.000000,0.000000,0.505371,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,4,1.609033,0.264265,0.355929,0.298632,0.000000,0.000000,0.000000,0.000000,0.723281,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,5,2.276649,0.081809,0.387352,0.135096,0.000000,0.000000,0.000000,0.000000,0.084034,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,6,1.425515,0.719614,0.370896,0.821146,0.000000,0.000000,0.000000,0.000000,0.704963,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,7,1.647087,0.283147,0.367591,0.141369,0.000000,0.000000,0.000000,0.000000,0.717080,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,8,1.500095,0.620520,0.376238,0.730161,0.000000,0.000000,0.000000,0.000000,0.715690,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,9,1.449706,0.578874,0.335570,0.726847,0.000000,0.000000,0.000000,0.000000,0.194690,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,10,1.523650,0.229288,0.368518,0.143100,0.000000,0.000000,0.000000,0.000000,0.734159,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,MEAN,1.700939,0.350255,0.366927,0.387008,0.000000,0.000000,0.000000,0.000000,0.454084,0.000000,0,8,1.0000,5.9982,808.56,6.00,0.6666,1.9480e+09,6.7787e+02,2873774.8600,0
2,1,0.798934,0.766011,0.853088,0.941270,0.642336,0.000000,0.005339,0.965753,0.019704,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,2,0.498023,0.926263,0.964286,0.952214,0.967311,0.000000,0.008081,0.967366,0.236025,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,3,1.396189,0.301757,0.069911,0.919418,0.719486,0.000000,0.009752,0.909091,0.416146,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,4,0.385437,0.929667,0.884452,0.960668,0.981883,0.000000,0.011976,0.964052,0.870891,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
