round,client,loss,accuracy,Normal,DDoS_UDP,DDoS_ICMP,Ransomware,DDoS_HTTP,DDoS_TCP,Vulnerability_scanner,MITM,zkp_rejected,krum_selected,krum_detected_byzantine,dp_epsilon_spent,round_time_s,dp_epsilon_target,dp_noise_multiplier,krum_scores_byzantine_mean,krum_scores_honest_mean,krum_score_ratio,nan_this_round
1,1,2.238264,0.161031,0.462169,0.053177,0.074682,0.000000,0.000000,0.000000,0.114943,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,2,1.497275,0.423967,0.483409,0.078591,0.640354,0.000000,0.000000,0.000000,0.377358,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,3,2.508304,0.096511,0.211538,0.090974,0.075693,0.000000,0.000000,0.000000,0.513748,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,4,1.405893,0.531353,0.447101,0.098157,0.793439,0.000000,0.000000,0.000000,0.591279,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,5,2.725176,0.106593,0.292089,0.026933,0.360440,0.000000,0.000000,0.000000,0.238806,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,6,1.411911,0.239831,0.473221,0.187974,0.172994,0.000000,0.000000,0.000000,0.577901,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,7,1.838476,0.336661,0.473759,0.024580,0.455285,0.000000,0.000000,0.000000,0.595847,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,8,1.574391,0.231977,0.456041,0.155132,0.199938,0.000000,0.000000,0.000000,0.569049,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,9,1.326877,0.299849,0.452846,0.194550,0.376465,0.000000,0.000000,0.000000,0.605263,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,10,1.269598,0.610295,0.474552,0.052405,0.845428,0.000000,0.000000,0.000000,0.614357,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,MEAN,1.779617,0.303807,0.422673,0.096247,0.399472,0.000000,0.000000,0.000000,0.479855,0.000000,0,8,1.0000,1.9948,135.96,2.00,1.0129,1.4547e+05,6.6062e+02,220.2026,0
2,1,0.775530,0.772987,0.791911,0.977117,0.968750,0.000000,0.000000,0.960971,0.133333,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,2,0.447651,0.921494,0.949459,0.926309,0.963994,0.000000,0.000000,0.954064,0.641509,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,3,1.627998,0.297683,0.046120,0.989496,0.946708,0.000000,0.000000,0.877193,0.705949,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,4,0.454303,0.897303,0.826692,0.908436,0.965735,0.000000,0.000000,0.960218,0.822967,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,5,1.136533,0.606112,0.205913,0.900641,0.970173,0.000000,0.000000,0.954835,0.268293,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,6,0.512836,0.880145,0.668882,0.992535,0.973555,0.000000,0.000000,0.694737,0.814607,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,7,0.517651,0.898762,0.919528,0.907643,0.965358,0.000000,0.000000,0.958400,0.836775,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,8,0.496621,0.875554,0.678343,0.994717,0.965792,0.000000,0.000000,0.956125,0.815374,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,9,0.407103,0.928140,0.875681,0.987478,0.967168,0.000000,0.000000,0.952778,0.727273,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,10,0.421647,0.911512,0.917139,0.797118,0.967788,0.000000,0.000000,0.967960,0.835905,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,MEAN,0.679787,0.798969,0.687967,0.938149,0.965502,0.000000,0.000000,0.923728,0.660198,0.000000,0,8,1.0000,1.9948,137.09,2.00,1.0129,1.5078e+05,6.0167e+02,250.5978,0
3,1,0.634518,0.770759,0.812016,0.964354,0.900344,0.000000,0.022070,0.955036,0.047478,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,2,0.328768,0.934475,0.954812,0.966812,0.992943,0.000000,0.023622,0.944114,0.472050,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,3,1.359720,0.312452,0.053869,0.964888,0.888298,0.000000,0.022481,0.892857,0.576577,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,4,0.309925,0.930426,0.854721,0.972694,0.995416,0.000000,0.032432,0.952555,0.879031,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,5,0.958439,0.603705,0.223240,0.884868,0.977578,0.000000,0.014559,0.948338,0.110092,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,6,0.391204,0.886542,0.716206,0.983454,0.903448,0.000000,0.051724,0.715789,0.873423,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,7,0.393727,0.919129,0.936953,0.944538,0.994451,0.000000,0.012821,0.954217,0.885000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,8,0.372583,0.882702,0.730320,0.985441,0.913563,0.000000,0.013008,0.947671,0.856106,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,9,0.292363,0.924471,0.884689,0.983860,0.959847,0.000000,0.007605,0.945148,0.530973,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,10,0.274636,0.951947,0.939821,0.949931,0.998348,0.000000,0.027907,0.957411,0.894552,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,MEAN,0.531588,0.811661,0.710665,0.960084,0.952424,0.000000,0.022823,0.921314,0.612528,0.000000,0,8,1.0000,1.9948,134.46,2.00,1.0129,1.5552e+05,5.9245e+02,262.4987,0
4,1,0.580893,0.835093,0.919795,0.968762,0.910345,0.000000,0.484286,0.983953,0.019584,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
4,2,0.362481,0.929354,0.962130,0.969738,0.992946,0.000000,0.389234,0.975225,0.230769,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
4,3,1.265038,0.545200,0.143122,0.981078,0.881890,0.000000,0.527588,0.420168,0.412646,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
4,4,0.248609,0.939022,0.914672,0.974401,0.995830,0.000000,0.189266,0.983380,0.880778,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
4,5,0.767102,0.729066,0.500000,0.899666,0.976190,0.010695,0.495716,0.977540,0.045113,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
4,6,0.342724,0.897284,0.851888,0.983550,0.902670,0.000000,0.250804,0.631579,0.848295,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
4,7,0.370877,0.925319,0.949343,0.935108,0.995556,0.000000,0.329114,0.990798,0.888889,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
4,8,0.307899,0.913411,0.853605,0.986148,0.912281,0.064516,0.433921,0.980285,0.853014,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
4,9,0.284329,0.928248,0.939604,0.984668,0.961759,0.000000,0.370518,0.967742,0.241993,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
4,10,0.261218,0.952127,0.948878,0.949931,0.998692,0.000000,0.280576,0.968051,0.910808,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
4,MEAN,0.479117,0.859413,0.798304,0.963305,0.952816,0.007521,0.375102,0.887872,0.533189,0.000000,0,8,1.0000,1.9948,135.99,2.00,1.0129,1.5887e+05,5.9136e+02,268.6567,0
5,1,0.492430,0.825211,0.867585,0.992157,0.795181,0.000000,0.371228,0.980377,0.043243,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
5,2,0.272705,0.948252,0.967926,0.989416,0.984499,0.000000,0.386997,0.975945,0.444444,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
5,3,1.144459,0.467532,0.074755,0.989993,0.891247,0.000000,0.397001,0.862069,0.546024,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
5,4,0.234347,0.938854,0.880876,0.991055,0.992256,0.000000,0.207650,0.976420,0.884827,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
5,5,0.707043,0.688402,0.304450,0.982143,0.930496,0.000000,0.350416,0.975054,0.098361,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
5,6,0.336288,0.894025,0.740499,0.991609,0.889643,0.000000,0.287179,0.699029,0.878155,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
5,7,0.315281,0.932708,0.951694,0.982578,0.966559,0.000000,0.331658,0.983607,0.883198,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
5,8,0.306807,0.904249,0.781801,0.989680,0.922640,0.000000,0.356771,0.979387,0.852459,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
5,9,0.240670,0.937851,0.914710,0.990654,0.961171,0.000000,0.375000,0.967480,0.504202,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
5,10,0.225868,0.957466,0.948450,0.989524,0.993566,0.000000,0.401460,0.981697,0.896416,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
5,MEAN,0.427590,0.849455,0.743274,0.988881,0.932726,0.000000,0.346536,0.938106,0.603133,0.000000,0,8,1.0000,1.9948,134.38,2.00,1.0129,1.6203e+05,5.9551e+02,272.0927,0
6,1,0.507547,0.829571,0.862229,0.973160,0.952727,0.000000,0.430163,0.963262,0.114754,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
6,2,0.228417,0.949753,0.968536,0.973009,0.995593,0.000000,0.433378,0.956419,0.660377,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
6,3,1.217619,0.511714,0.069250,0.990449,0.959770,0.000000,0.476553,0.892857,0.732104,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
6,4,0.230513,0.931058,0.888046,0.978334,0.997415,0.000000,0.136223,0.959199,0.864767,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
6,5,0.770124,0.697064,0.317331,0.914754,0.993902,0.000000,0.408540,0.957941,0.315789,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
6,6,0.285646,0.894508,0.795784,0.990381,0.957798,0.000000,0.183066,0.752688,0.864816,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
6,7,0.309382,0.926717,0.946613,0.937500,1.000000,0.000000,0.394850,0.964200,0.878768,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
6,8,0.301591,0.904652,0.758942,0.993229,0.957809,0.060606,0.431419,0.960818,0.859014,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
6,9,0.189900,0.942922,0.931990,0.992248,0.984605,0.000000,0.331337,0.957004,0.789474,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
6,10,0.210136,0.950927,0.939821,0.945323,0.998345,0.000000,0.447284,0.957411,0.879081,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
6,MEAN,0.425088,0.853889,0.747854,0.968839,0.979797,0.006061,0.367281,0.932180,0.695895,0.000000,0,8,1.0000,1.9948,133.91,2.00,1.0129,1.6528e+05,5.9405e+02,278.2215,0
7,1,0.607278,0.785389,0.874058,0.991373,0.792793,0.200000,0.377925,0.906263,0.023155,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
7,2,0.333346,0.922112,0.954918,0.989416,0.984499,0.248366,0.332164,0.902107,0.200000,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
7,3,1.003714,0.499491,0.101739,0.989632,0.888889,0.101408,0.430285,0.888889,0.492864,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
7,4,0.271012,0.926759,0.899646,0.990922,0.992307,0.236800,0.096944,0.898102,0.908857,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
7,5,0.836791,0.645332,0.342308,0.982143,0.930496,0.219298,0.345679,0.897300,0.081633,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
7,6,0.278869,0.908992,0.868819,0.991609,0.889643,0.247104,0.143158,0.780488,0.913722,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
7,7,0.411106,0.902157,0.934123,0.982578,0.966559,0.000000,0.249135,0.904040,0.870895,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
7,8,0.316062,0.903343,0.819776,0.990097,0.925267,0.148148,0.362288,0.904847,0.877853,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
7,9,0.241262,0.931269,0.938462,0.991371,0.963317,0.229102,0.285217,0.918605,0.352332,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
7,10,0.243919,0.950387,0.945218,0.989524,0.993566,0.000000,0.273543,0.903226,0.900794,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
7,MEAN,0.454336,0.837523,0.767907,0.988866,0.932734,0.163023,0.289634,0.890387,0.562210,0.000000,0,8,1.0000,1.9948,134.78,2.00,1.0129,1.6836e+05,5.9345e+02,283.7055,0
8,1,0.460850,0.842070,0.884433,0.973553,0.956204,0.443478,0.448837,0.968675,0.058824,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
8,2,0.189915,0.955316,0.973335,0.974359,0.996358,0.516746,0.456808,0.963743,0.580153,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
8,3,1.214279,0.511714,0.082650,0.990806,0.962536,0.241877,0.457426,0.909091,0.641084,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
8,4,0.198508,0.946903,0.904383,0.979553,0.997776,0.578344,0.228972,0.963877,0.888802,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
8,5,0.698569,0.737969,0.354223,0.916256,0.993902,0.544850,0.450032,0.961634,0.157895,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
8,6,0.249951,0.924925,0.813285,0.991491,0.967623,0.599078,0.337662,0.774194,0.885002,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
8,7,0.266856,0.931310,0.955407,0.939044,1.000000,0.000000,0.360515,0.962550,0.889720,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
8,8,0.283500,0.912404,0.795306,0.994673,0.967838,0.271605,0.410798,0.964932,0.869071,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
8,9,0.161049,0.956625,0.941476,0.993260,0.987849,0.591346,0.390746,0.961003,0.645833,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
8,10,0.182125,0.957406,0.952493,0.947083,0.998552,0.153846,0.374194,0.966216,0.902802,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
8,MEAN,0.390560,0.867664,0.765699,0.970008,0.982864,0.394117,0.391599,0.939591,0.651919,0.000000,0,8,1.0000,1.9948,134.11,2.00,1.0129,1.7140e+05,5.9338e+02,288.8543,0
9,1,0.381716,0.864257,0.917073,0.972787,0.952727,0.446640,0.574629,0.983775,0.043478,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
9,2,0.224317,0.944013,0.965109,0.974975,0.996745,0.555556,0.467271,0.980437,0.500000,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
9,3,0.870995,0.601604,0.124486,0.989011,0.949153,0.228840,0.597809,0.892857,0.585892,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
9,4,0.172126,0.948420,0.942692,0.979889,0.998193,0.631707,0.156692,0.979665,0.892739,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
9,5,0.498217,0.791627,0.506887,0.909390,0.990909,0.561129,0.566251,0.980254,0.120000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
9,6,0.219714,0.924562,0.891493,0.989465,0.950136,0.627043,0.232143,0.757895,0.892254,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
9,7,0.268073,0.929513,0.957893,0.934211,0.998885,0.000000,0.382022,0.991479,0.893276,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
9,8,0.229076,0.919754,0.865160,0.992192,0.951684,0.270833,0.468721,0.982222,0.865946,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
9,9,0.158475,0.954251,0.953532,0.992345,0.984957,0.610723,0.419708,0.975477,0.573913,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
9,10,0.188621,0.951227,0.957741,0.950000,0.999242,0.105263,0.266862,0.983389,0.905373,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
9,MEAN,0.321133,0.882923,0.808207,0.968427,0.977263,0.403773,0.413211,0.950745,0.627287,0.000000,0,8,1.0000,1.9948,134.84,2.00,1.0129,1.7430e+05,5.9300e+02,293.9383,0
10,1,0.504971,0.817460,0.855504,0.974674,0.956204,0.174194,0.333200,0.968040,0.072539,0.142857,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
10,2,0.196435,0.946044,0.965896,0.975936,0.996554,0.239521,0.299850,0.967366,0.573529,0.080000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
10,3,1.275609,0.451490,0.065796,0.990806,0.962536,0.130137,0.350191,0.909091,0.684083,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
10,4,0.207431,0.940455,0.900113,0.982451,0.998553,0.240250,0.098361,0.965192,0.890065,0.135593,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
10,5,0.802952,0.681665,0.299845,0.919275,0.995434,0.235556,0.284967,0.963922,0.192000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
10,6,0.266497,0.907423,0.812584,0.991486,0.965899,0.215264,0.175532,0.769231,0.888986,0.181818,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
10,7,0.270562,0.928714,0.949454,0.943709,1.000000,0.000000,0.273585,0.965846,0.891943,0.176471,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
10,8,0.293667,0.908377,0.770352,0.994876,0.969426,0.120000,0.324190,0.963760,0.882195,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
10,9,0.176088,0.943569,0.931417,0.993460,0.988513,0.171429,0.218818,0.961111,0.703297,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
10,10,0.171124,0.956086,0.948519,0.953552,0.999104,0.000000,0.306709,0.960951,0.902460,0.121951,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
10,MEAN,0.416534,0.848128,0.749948,0.972022,0.983222,0.152635,0.266540,0.939451,0.668110,0.083869,0,8,1.0000,1.9948,134.87,2.00,1.0129,1.7766e+05,5.9496e+02,298.6187,0
11,1,0.626567,0.786745,0.865292,0.985004,0.756447,0.377519,0.522581,0.888937,0.033654,0.074074,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
11,2,0.374033,0.888114,0.915873,0.984563,0.981900,0.512129,0.360934,0.866667,0.265734,0.080000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
11,3,0.859207,0.622995,0.171149,0.985642,0.863753,0.200692,0.626503,0.775510,0.584150,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
11,4,0.284409,0.915086,0.884929,0.986317,0.990580,0.670896,0.116520,0.875000,0.877712,0.103448,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
11,5,0.787824,0.732194,0.451351,0.978417,0.926554,0.597677,0.583653,0.870822,0.141414,0.105263,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
11,6,0.252239,0.917803,0.871309,0.987311,0.859721,0.801435,0.178571,0.765432,0.883262,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
11,7,0.477562,0.847244,0.901077,0.977470,0.966559,0.000000,0.219136,0.874676,0.864539,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
11,8,0.333503,0.888643,0.843725,0.985597,0.897790,0.174274,0.429253,0.892252,0.859649,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
11,9,0.233944,0.930298,0.904977,0.987466,0.951781,0.737213,0.409677,0.892216,0.417722,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
11,10,0.274128,0.915712,0.915119,0.980373,0.992547,0.041379,0.164788,0.875000,0.879744,0.025641,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
11,MEAN,0.450342,0.844483,0.772480,0.983816,0.918763,0.411321,0.361162,0.857651,0.580758,0.038843,0,8,1.0000,1.9948,134.46,2.00,1.0129,1.8049e+05,5.9471e+02,303.4982,0
12,1,0.615680,0.806220,0.856614,0.977029,0.977612,0.429134,0.433441,0.882891,0.113821,0.142857,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
12,2,0.216253,0.947545,0.967154,0.979021,0.998466,0.530973,0.452685,0.853437,0.672566,0.153846,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
12,3,1.135019,0.517571,0.079466,0.993293,0.982456,0.216667,0.470657,0.750000,0.705515,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
12,4,0.277250,0.924610,0.882576,0.984080,0.999121,0.582814,0.104478,0.872547,0.871580,0.250000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
12,5,1.021213,0.660010,0.295895,0.922570,0.996951,0.523425,0.410168,0.859142,0.242424,0.363636,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
12,6,0.238701,0.919976,0.855376,0.992899,0.979439,0.583587,0.202410,0.753247,0.868245,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
12,7,0.367883,0.903355,0.938993,0.943709,1.000000,0.000000,0.337662,0.862882,0.874602,0.176471,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
