round,client,loss,accuracy,Normal,DDoS_UDP,DDoS_ICMP,Ransomware,DDoS_HTTP,DDoS_TCP,Vulnerability_scanner,MITM,zkp_rejected,krum_selected,krum_detected_byzantine,dp_epsilon_spent,round_time_s,dp_epsilon_target,dp_noise_multiplier,krum_scores_byzantine_mean,krum_scores_honest_mean,krum_score_ratio,nan_this_round
1,1,1.548944,0.418758,0.599256,0.000000,0.392273,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,2,1.072571,0.768280,0.848552,0.000000,0.916579,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,3,2.164998,0.037433,0.034068,0.000000,0.446809,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,4,1.359919,0.575516,0.470470,0.000000,0.945419,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,5,2.146224,0.125842,0.099617,0.000000,0.856397,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,6,1.678094,0.172601,0.251702,0.000000,0.415379,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,7,1.110378,0.602835,0.731333,0.000000,0.893320,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,8,1.625436,0.188381,0.265608,0.000000,0.497322,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,9,1.565513,0.362538,0.448485,0.000000,0.688398,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,10,1.083754,0.751155,0.735724,0.000000,0.973705,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,MEAN,1.535583,0.400334,0.448481,0.000000,0.702560,0.000000,0.000000,0.000000,0.000000,0.000000,0,8,1.0000,11.9977,138.21,12.00,0.5246,1.4470e+05,6.7721e+02,213.6766,0
2,1,0.778362,0.712722,0.803841,0.953445,0.984733,0.023810,0.151293,0.932216,0.008598,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
