round,client,loss,accuracy,Normal,DDoS_UDP,DDoS_ICMP,Ransomware,DDoS_HTTP,DDoS_TCP,Vulnerability_scanner,MITM,zkp_rejected,krum_selected,krum_detected_byzantine,dp_epsilon_spent,round_time_s,dp_epsilon_target,dp_noise_multiplier,krum_scores_byzantine_mean,krum_scores_honest_mean,krum_score_ratio,nan_this_round
1,1,2.926301,0.086135,0.264742,0.071097,0.033618,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,2,2.060959,0.319145,0.257964,0.052364,0.493135,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,3,3.511963,0.038706,0.260274,0.095941,0.048158,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,4,1.837604,0.444711,0.260851,0.093023,0.635027,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,5,3.306632,0.089990,0.250000,0.058219,0.158225,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,6,1.773664,0.124442,0.277097,0.120381,0.136708,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,7,2.741217,0.168131,0.255477,0.020311,0.231226,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,8,2.033342,0.116794,0.254623,0.109061,0.140891,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,9,1.500254,0.230147,0.235294,0.122951,0.321379,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,10,1.869589,0.487492,0.262735,0.038789,0.699297,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,MEAN,2.356152,0.210569,0.257906,0.078214,0.289766,0.000000,0.000000,0.000000,0.000000,0.000000,0,8,1.0000,6.9968,138.23,7.00,0.6316,1.4547e+05,6.7781e+02,214.6133,0
2,1,0.699869,0.785486,0.897293,0.974280,0.952727,0.000000,0.000000,0.965187,0.014625,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,2,0.361010,0.936065,0.973159,0.973333,0.995017,0.000000,0.000000,0.938111,0.198980,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,3,1.527178,0.310033,0.094620,0.987234,0.935211,0.000000,0.000000,0.121065,0.342427,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,4,0.322577,0.942099,0.902197,0.976425,0.996070,0.000000,0.000000,0.981992,0.858130,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,5,1.030036,0.635707,0.368471,0.916944,0.987879,0.000000,0.000000,0.959205,0.033946,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,6,0.404349,0.898371,0.806625,0.989062,0.945652,0.000000,0.000000,0.648649,0.814187,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,7,0.423128,0.931510,0.956782,0.941764,0.993289,0.000000,0.000000,0.985485,0.872038,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
