round,client,loss,accuracy,Normal,DDoS_UDP,DDoS_ICMP,Ransomware,DDoS_HTTP,DDoS_TCP,Vulnerability_scanner,MITM,zkp_rejected,krum_selected,krum_detected_byzantine,dp_epsilon_spent,round_time_s,dp_epsilon_target,dp_noise_multiplier,krum_scores_byzantine_mean,krum_scores_honest_mean,krum_score_ratio,nan_this_round
1,1,1.626171,0.360333,0.716320,0.072754,0.057567,0.000000,0.000000,0.368848,0.000000,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,2,1.259531,0.565789,0.731139,0.062136,0.617281,0.000000,0.000000,0.155109,0.321429,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,3,2.078163,0.044181,0.198347,0.070990,0.087912,0.000000,0.000000,0.007042,0.067465,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,4,1.137926,0.565234,0.715933,0.066438,0.751087,0.000000,0.000000,0.298151,0.079755,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,5,1.786041,0.285130,0.474227,0.034965,0.249525,0.000000,0.000000,0.429656,0.100000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,6,1.460748,0.159686,0.712042,0.071511,0.166667,0.000000,0.000000,0.018812,0.082005,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,7,1.428237,0.448682,0.723486,0.046980,0.407643,0.000000,0.000000,0.224571,0.058231,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,8,1.452386,0.197342,0.677343,0.063649,0.182533,0.000000,0.000000,0.231288,0.063435,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,9,1.316284,0.316034,0.710535,0.073242,0.354252,0.000000,0.000000,0.249804,0.105263,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,10,1.090408,0.634351,0.724549,0.043916,0.848046,0.000000,0.000000,0.065470,0.075398,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
