round_id,client_id,raw_krum_score,ground_truth_client_label,classification,client_n_samples,client_class_entropy,active_epsilon_config,alpha_dirichlet_config
1,1,338.2642517089844,byzantine,FN,58674,1.3597929741190133,5.0,0.7
1,2,338.2642517089844,byzantine,FN,36250,1.2529280000791145,5.0,0.7
1,3,514.4362564086914,honest,TN,36168,1.3564522006178414,5.0,0.7
1,4,449.25342559814453,honest,TN,26131,1.1810190811798464,5.0,0.7
1,5,524.3183441162109,honest,TN,36828,1.4289023077762488,5.0,0.7
1,6,563.2024230957031,honest,TN,41913,1.1420763115133032,5.0,0.7
1,7,431.1819381713867,honest,TN,23961,1.5708396465370165,5.0,0.7
1,8,423.27579498291016,honest,TN,23035,1.4642965239408958,5.0,0.7
1,9,600.8309936523438,honest,TN,46439,1.2947268556928377,5.0,0.7
1,10,657.9543304443359,honest,TN,54149,1.3346977016878712,5.0,0.7
2,1,241.54989624023438,byzantine,FN,58674,1.3597929741190133,5.0,0.7
2,2,241.54989624023438,byzantine,FN,36250,1.2529280000791145,5.0,0.7
2,3,438.1208038330078,honest,TN,36168,1.3564522006178414,5.0,0.7
2,4,374.50172424316406,honest,TN,26131,1.1810190811798464,5.0,0.7
2,5,439.5945510864258,honest,TN,36828,1.4289023077762488,5.0,0.7
2,6,478.2721252441406,honest,TN,41913,1.1420763115133032,5.0,0.7
2,7,356.0500144958496,honest,TN,23961,1.5708396465370165,5.0,0.7
2,8,352.94524002075195,honest,TN,23035,1.4642965239408958,5.0,0.7
2,9,513.8652801513672,honest,TN,46439,1.2947268556928377,5.0,0.7
2,10,565.3277359008789,honest,TN,54149,1.3346977016878712,5.0,0.7
3,1,218.0984992980957,byzantine,FN,58674,1.3597929741190133,5.0,0.7
3,2,218.0984992980957,byzantine,FN,36250,1.2529280000791145,5.0,0.7
3,3,419.40477752685547,honest,TN,36168,1.3564522006178414,5.0,0.7
3,4,358.40930557250977,honest,TN,26131,1.1810190811798464,5.0,0.7
3,5,420.0600357055664,honest,TN,36828,1.4289023077762488,5.0,0.7
3,6,461.6976547241211,honest,TN,41913,1.1420763115133032,5.0,0.7
3,7,341.0211715698242,honest,TN,23961,1.5708396465370165,5.0,0.7
3,8,334.339054107666,honest,TN,23035,1.4642965239408958,5.0,0.7
3,9,496.37866973876953,honest,TN,46439,1.2947268556928377,5.0,0.7
3,10,549.0954742431641,honest,TN,54149,1.3346977016878712,5.0,0.7
4,1,209.49681091308594,byzantine,FN,58674,1.3597929741190133,5.0,0.7
4,2,209.49681091308594,byzantine,FN,36250,1.2529280000791145,5.0,0.7
4,3,415.73954010009766,honest,TN,36168,1.3564522006178414,5.0,0.7
4,4,353.70722579956055,honest,TN,26131,1.1810190811798464,5.0,0.7
4,5,416.49656677246094,honest,TN,36828,1.4289023077762488,5.0,0.7
4,6,453.07666778564453,honest,TN,41913,1.1420763115133032,5.0,0.7
4,7,336.0073432922363,honest,TN,23961,1.5708396465370165,5.0,0.7
4,8,329.38177490234375,honest,TN,23035,1.4642965239408958,5.0,0.7
4,9,489.4103088378906,honest,TN,46439,1.2947268556928377,5.0,0.7
4,10,544.2285842895508,honest,TN,54149,1.3346977016878712,5.0,0.7
5,1,206.02069854736328,byzantine,FN,58674,1.3597929741190133,5.0,0.7
5,2,206.02069854736328,byzantine,FN,36250,1.2529280000791145,5.0,0.7
5,3,410.8263702392578,honest,TN,36168,1.3564522006178414,5.0,0.7
5,4,350.23563385009766,honest,TN,26131,1.1810190811798464,5.0,0.7
5,5,413.94046783447266,honest,TN,36828,1.4289023077762488,5.0,0.7
5,6,453.67137908935547,honest,TN,41913,1.1420763115133032,5.0,0.7
5,7,332.8011283874512,honest,TN,23961,1.5708396465370165,5.0,0.7
5,8,326.99233627319336,honest,TN,23035,1.4642965239408958,5.0,0.7
5,9,490.4574432373047,honest,TN,46439,1.2947268556928377,5.0,0.7
5,10,546.1419906616211,honest,TN,54149,1.3346977016878712,5.0,0.7
6,1,202.4484748840332,byzantine,FN,58674,1.3597929741190133,5.0,0.7
