round,client,loss,accuracy,Normal,DDoS_UDP,DDoS_ICMP,Ransomware,DDoS_HTTP,DDoS_TCP,Vulnerability_scanner,MITM,zkp_rejected,krum_selected,krum_detected_byzantine,dp_epsilon_spent,round_time_s,dp_epsilon_target,dp_noise_multiplier,krum_scores_byzantine_mean,krum_scores_honest_mean,krum_score_ratio,nan_this_round
1,1,1.753291,0.204534,0.520088,0.498866,0.035041,0.000000,0.000000,0.000000,0.013351,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,2,1.397762,0.472801,0.525158,0.508491,0.505877,0.000000,0.000000,0.000000,0.068316,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,3,2.021103,0.157627,0.175385,0.511064,0.058051,0.000000,0.000000,0.000000,0.502857,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,4,1.242573,0.592752,0.501951,0.513872,0.684982,0.000000,0.000000,0.000000,0.677973,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,5,1.942977,0.119586,0.393352,0.471545,0.163306,0.000000,0.000000,0.000000,0.094828,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,6,1.348524,0.406397,0.496644,0.517605,0.183153,0.000000,0.000000,0.000000,0.705558,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,7,1.542407,0.404952,0.524336,0.503704,0.260617,0.000000,0.000000,0.000000,0.613781,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,8,1.370463,0.376762,0.489510,0.511084,0.183772,0.000000,0.000000,0.000000,0.681185,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,9,1.280210,0.418321,0.514196,0.506371,0.372104,0.000000,0.000000,0.000000,0.163522,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,10,1.210712,0.660568,0.514633,0.471567,0.753100,0.000000,0.000000,0.000000,0.652928,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,MEAN,1.511002,0.381430,0.465525,0.501417,0.320000,0.000000,0.000000,0.000000,0.417430,0.000000,0,8,1.0000,9.9964,138.46,10.00,0.5584,1.4558e+05,6.9162e+02,210.4923,0
2,1,0.716990,0.780835,0.859287,0.949153,0.783383,0.000000,0.001072,0.980803,0.021769,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,2,0.378990,0.935977,0.966603,0.973499,0.984871,0.000000,0.008081,0.972540,0.268041,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,3,1.524672,0.310415,0.069421,0.909863,0.910569,0.000000,0.002351,0.561798,0.435703,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
