round,client,loss,accuracy,Normal,DDoS_UDP,DDoS_ICMP,Ransomware,DDoS_HTTP,DDoS_TCP,Vulnerability_scanner,MITM,norm_guard_rejected,krum_selected,krum_detected_byzantine,dp_epsilon_spent_cumulative,round_time_s,dp_full_run_target_epsilon,dp_per_round_target_epsilon_deprecated,dp_noise_multiplier,krum_scores_byzantine_mean,krum_scores_honest_mean,krum_score_ratio,nan_this_round
1,1,2.147561,0.145234,0.089552,0.453704,0.742138,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,2,1.059766,0.685658,0.702734,0.907063,0.741176,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,3,1.492283,0.394609,0.002200,0.753463,0.752037,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,4,1.391155,0.605871,0.209446,0.701651,0.741682,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,5,1.950078,0.461327,0.535462,0.858629,0.739470,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,6,1.173192,0.657979,0.569943,0.827242,0.741085,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,7,1.012035,0.718434,0.825200,0.695305,0.753183,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,8,1.251058,0.619333,0.638749,0.567227,0.740638,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,9,1.606629,0.366319,0.312934,0.754386,0.754077,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,10,0.845092,0.817406,0.896411,0.826638,0.739748,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,MEAN,1.392885,0.547217,0.478263,0.734531,0.744523,0.000000,0.000000,0.000000,0.000000,0.000000,0,,N/A,N/A,49.84,N/A,N/A,N/A,N/A,N/A,N/A,0
2,1,0.642754,0.770953,0.558376,0.990291,0.997506,0.296774,0.431373,0.952183,0.809419,0.845070,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,2,0.513731,0.801020,0.831628,0.997121,0.988399,0.360809,0.484687,0.893333,0.565875,0.594595,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,3,0.587268,0.740162,0.025316,0.997817,0.999068,0.106996,0.439698,0.924419,0.230159,0.857143,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,4,0.166253,0.949952,0.699029,0.996243,0.999038,0.301370,0.436975,0.942857,0.666667,0.736842,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,5,0.486830,0.833165,0.839818,0.999024,0.998764,0.048411,0.341629,0.947451,0.608541,0.636364,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,6,0.328892,0.887060,0.824689,0.997510,0.997235,0.061475,0.376874,0.890909,0.787546,0.133333,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,7,0.452451,0.834360,0.849273,0.999366,0.999607,0.094340,0.382550,0.924528,0.610080,0.727273,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,8,0.255933,0.910290,0.824645,0.998033,0.998678,0.120690,0.437018,0.938776,0.550847,0.777778,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
