round,client,loss,accuracy,Normal,DDoS_UDP,DDoS_ICMP,Ransomware,DDoS_HTTP,DDoS_TCP,Vulnerability_scanner,MITM,zkp_rejected,krum_selected,krum_detected_byzantine,dp_epsilon_spent,round_time_s,dp_epsilon_target,dp_noise_multiplier,krum_scores_byzantine_mean,krum_scores_honest_mean,krum_score_ratio,nan_this_round
1,1,2.334157,0.186319,0.264797,0.233823,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,2,1.597702,0.210615,0.258248,0.248423,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,3,2.907941,0.182327,0.260274,0.305580,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,4,1.666246,0.179309,0.260491,0.273040,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,5,2.887326,0.074591,0.253275,0.127582,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,6,1.470612,0.619553,0.277358,0.759829,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,7,2.135343,0.132588,0.255908,0.116113,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,8,1.698636,0.510773,0.253381,0.668351,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,9,1.255295,0.562905,0.236131,0.710425,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,10,1.613114,0.111164,0.263080,0.124298,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,MEAN,1.956637,0.277014,0.258294,0.356746,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,8,1.0000,12.9989,439.29,13.00,0.5105,1.9377e+09,6.9203e+02,2800076.6802,0
2,1,0.990152,0.613506,0.778936,0.927706,0.542094,0.000000,0.011721,0.929777,0.004536,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,2,0.677421,0.743642,0.798491,0.921676,0.951407,0.000000,0.012024,0.922141,0.032725,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,3,1.590148,0.302521,0.184364,0.927107,0.621072,0.000000,0.014786,0.867925,0.267403,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,4,0.435938,0.873662,0.783898,0.925583,0.969970,0.000000,0.012500,0.933059,0.703502,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,5,1.187004,0.564244,0.523622,0.939623,0.897401,0.000000,0.011050,0.923297,0.020343,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,6,0.554927,0.803621,0.778186,0.920563,0.572991,0.000000,0.018018,0.729412,0.755210,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,7,0.665296,0.763978,0.795886,0.926829,0.931393,0.000000,0.026667,0.915903,0.606368,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,8,0.516343,0.812827,0.762035,0.928532,0.662589,0.000000,0.009983,0.924162,0.734279,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,9,0.542495,0.801899,0.789374,0.931153,0.818428,0.000000,0.000000,0.907760,0.061644,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,10,0.439487,0.865079,0.796621,0.927699,0.984937,0.000000,0.018868,0.939341,0.707447,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,MEAN,0.759921,0.714498,0.699141,0.927647,0.795228,0.000000,0.013562,0.899278,0.389346,0.000000,0,8,1.0000,12.9989,433.64,13.00,0.5105,1.9383e+09,5.9924e+02,3234591.1939,0
3,1,0.489974,0.798469,0.890747,0.985816,0.763006,0.311644,0.216674,0.977503,0.023774,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,2,0.295063,0.927941,0.962073,0.984605,0.982642,0.493274,0.166247,0.973410,0.266667,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,3,1.026299,0.400815,0.099751,0.981132,0.875000,0.108475,0.233740,0.847458,0.441104,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,4,0.246148,0.942056,0.926630,0.989372,0.991392,0.481338,0.038012,0.973254,0.881087,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,5,0.657770,0.688884,0.415642,0.975089,0.929178,0.407975,0.215983,0.971101,0.052133,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,6,0.323587,0.910923,0.882828,0.988853,0.871155,0.527108,0.094183,0.750000,0.872697,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,7,0.368761,0.916733,0.952108,0.992982,0.967603,0.000000,0.132013,0.978824,0.877663,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,8,0.317654,0.892670,0.832451,0.985813,0.900277,0.135135,0.156438,0.975419,0.841305,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,9,0.225430,0.938714,0.946783,0.989835,0.959035,0.521531,0.173516,0.968536,0.347826,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,10,0.258134,0.948587,0.952443,0.988010,0.992954,0.066667,0.119850,0.980000,0.900858,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,MEAN,0.420882,0.836579,0.786146,0.986151,0.923224,0.305315,0.154666,0.939551,0.550511,0.000000,0,8,1.0000,12.9989,409.59,13.00,0.5105,1.9460e+09,5.8647e+02,3318079.5351,0
4,1,0.425475,0.851080,0.916151,0.974300,0.956204,0.386724,0.524278,0.980556,0.042813,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
