round,client,loss,accuracy,Normal,DDoS_UDP,DDoS_ICMP,Ransomware,DDoS_HTTP,DDoS_TCP,Vulnerability_scanner,MITM,zkp_rejected,krum_selected,krum_detected_byzantine,dp_epsilon_spent,round_time_s,dp_epsilon_target,dp_noise_multiplier,krum_scores_byzantine_mean,krum_scores_honest_mean,krum_score_ratio,nan_this_round
1,1,1.597222,0.524949,0.643830,0.813732,0.833333,0.000000,0.000000,0.000000,0.210526,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,2,1.156162,0.801395,0.904431,0.699075,0.798064,0.000000,0.000000,0.000000,0.380952,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,3,1.964456,0.232620,0.045770,0.758974,0.758865,0.000000,0.000000,0.000000,0.343470,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,4,1.188652,0.616983,0.575215,0.671698,0.804815,0.000000,0.000000,0.000000,0.366377,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,5,2.006004,0.163138,0.108796,0.583072,0.773234,0.000000,0.000000,0.000000,0.214286,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,6,1.127331,0.780809,0.534756,0.968294,0.795017,0.000000,0.000000,0.000000,0.344692,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,7,1.328160,0.652756,0.762317,0.647727,0.819499,0.000000,0.000000,0.000000,0.382463,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,8,1.200898,0.686367,0.462748,0.957957,0.789140,0.000000,0.000000,0.000000,0.336756,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,9,1.070063,0.837397,0.792284,0.936431,0.807059,0.000000,0.000000,0.000000,0.391304,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,10,1.097268,0.691463,0.798456,0.428163,0.797615,0.000000,0.000000,0.000000,0.385793,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,MEAN,1.373622,0.598788,0.562860,0.746512,0.797664,0.000000,0.000000,0.000000,0.335662,0.000000,0,8,1.0000,0.9964,318.35,1.00,1.4380,1.9446e+09,6.4897e+02,2996431.2634,0
2,1,1.159926,0.686368,0.784721,0.956557,0.630072,0.000000,0.000000,0.765606,0.020779,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,2,0.774427,0.806076,0.849176,0.956614,0.967490,0.000000,0.000000,0.371404,0.203125,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,3,1.912659,0.294245,0.084731,0.955687,0.717949,0.000000,0.000000,0.028233,0.448276,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,4,0.619203,0.896039,0.799842,0.961451,0.981733,0.000000,0.000000,0.819901,0.856200,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,5,1.464969,0.628008,0.329596,0.965517,0.918768,0.000000,0.000000,0.883234,0.049587,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,6,0.696003,0.835244,0.740206,0.958338,0.701942,0.000000,0.000000,0.162896,0.823944,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,7,0.811156,0.813099,0.840493,0.966011,0.954207,0.000000,0.000000,0.667694,0.861538,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
