round,client,loss,accuracy,Normal,DDoS_UDP,DDoS_ICMP,Ransomware,DDoS_HTTP,DDoS_TCP,Vulnerability_scanner,MITM,zkp_rejected,krum_selected,krum_detected_byzantine,dp_epsilon_spent,round_time_s,dp_epsilon_target,dp_noise_multiplier,krum_scores_byzantine_mean,krum_scores_honest_mean,krum_score_ratio,nan_this_round
1,1,1.796360,0.298033,0.571656,0.268948,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,2,1.202407,0.364889,0.598108,0.294077,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,3,2.472549,0.187930,0.085424,0.356863,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,4,1.383094,0.224568,0.440611,0.307421,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,5,2.368869,0.090712,0.387879,0.135782,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,6,1.187445,0.650091,0.366636,0.830862,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,7,1.602390,0.286542,0.529344,0.161656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,8,1.356403,0.546114,0.367361,0.743187,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,9,0.996775,0.620199,0.575433,0.742379,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,10,1.311601,0.198572,0.489597,0.152540,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,MEAN,1.567789,0.346765,0.441205,0.399371,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,8,1.0000,2.9954,657.27,3.00,0.8592,1.9423e+09,6.6468e+02,2922117.1069,0
2,1,0.951138,0.702548,0.788831,0.988309,0.802432,0.000000,0.000000,0.790380,0.019778,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,2,0.456122,0.923260,0.952830,0.991162,0.986177,0.000000,0.000000,0.798913,0.234234,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,3,1.816148,0.310160,0.067889,0.973767,0.908108,0.000000,0.000000,0.731707,0.416620,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,4,0.437172,0.905689,0.810368,0.991921,0.993326,0.000000,0.000000,0.789934,0.873013,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,5,1.439069,0.479066,0.195641,0.956672,0.931818,0.000000,0.000000,0.774574,0.044444,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,6,0.472133,0.899457,0.786026,0.993349,0.908933,0.000000,0.000000,0.687500,0.835856,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,7,0.522195,0.888179,0.913704,0.991243,0.967603,0.000000,0.000000,0.782039,0.886499,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,8,0.492791,0.871627,0.718464,0.991362,0.939306,0.000000,0.000000,0.792876,0.849349,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,9,0.413912,0.922098,0.896787,0.993730,0.972625,0.000000,0.000000,0.805873,0.232877,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,10,0.349193,0.952427,0.942630,0.992395,0.993906,0.000000,0.000000,0.766129,0.907715,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,MEAN,0.734987,0.785451,0.707317,0.986391,0.940423,0.000000,0.000000,0.771992,0.530038,0.000000,0,8,1.0000,2.9954,651.65,3.00,0.8592,1.9400e+09,6.0138e+02,3225925.3081,0
3,1,0.631667,0.787714,0.848522,0.970859,0.942446,0.016461,0.000000,0.980460,0.024263,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,2,0.329859,0.938273,0.963566,0.971562,0.995031,0.000000,0.000000,0.966667,0.327731,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,3,1.567416,0.309396,0.061553,0.976023,0.917582,0.000000,0.000784,0.273224,0.487412,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,4,0.273112,0.943321,0.890330,0.978205,0.997110,0.000000,0.000000,0.983462,0.879096,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,5,0.900479,0.637392,0.274648,0.904605,0.989410,0.000000,0.000000,0.975351,0.062663,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,6,0.367969,0.896560,0.768774,0.987441,0.935714,0.000000,0.000000,0.610169,0.852033,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,7,0.360086,0.934105,0.951341,0.941764,0.997773,0.000000,0.000000,0.993114,0.894219,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,8,0.354792,0.897100,0.772296,0.988470,0.931802,0.066667,0.000000,0.976113,0.857509,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,9,0.283185,0.933643,0.909985,0.989701,0.976970,0.000000,0.000000,0.965426,0.328358,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,10,0.268189,0.958306,0.951030,0.951730,0.998897,0.000000,0.000000,0.971246,0.910226,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,MEAN,0.533676,0.823581,0.739205,0.966036,0.968274,0.008313,0.000078,0.869523,0.562351,0.000000,0,8,1.0000,2.9954,653.68,3.00,0.8592,1.9350e+09,5.9470e+02,3253775.8684,0
4,1,0.567262,0.784033,0.837889,0.973512,0.949275,0.050704,0.010644,0.981998,0.034858,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
4,2,0.270369,0.937478,0.959931,0.973623,0.996173,0.081081,0.004049,0.977064,0.350711,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
