path,model,tag,epsilon,best_accuracy,final_accuracy,last_n_acc_std,krum_detection_rate,krum_rounds_full_detection,krum_score_ratio_mean,krum_score_ratio_std,krum_score_ratio_trend_slope,krum_score_ratio_pct_change_total,dp_calibration_mean_pct_error,dp_calibration_max_pct_error,last_round_drop_metric,last_round_f1_drop_from_prior,last_round_instability_flag,rare_class_trajectories
C:\Users\Zarawar Khan\09-edge-iot-security-monitoring\RESULTS AND MANIFESTS\sweep_Head_SIgn_Flip_results\results_network_dp06.csv,network,dp06,6.0,0.919007,0.909486,0.010991957773754396,1.0,True,314.264312,39.263102752131466,5.238954769230761,69.90436378717763,0.0300000000000041,0.030000000000004096,accuracy,0.009521000000000002,False,"{'MITM': {'final_value': 0.298079, 'max_value': 0.458299, 'wake_round': 7, 'rounds_at_zero': 6}}"
C:\Users\Zarawar Khan\09-edge-iot-security-monitoring\RESULTS AND MANIFESTS\sweep_Head_SIgn_Flip_results\results_network_dp07.csv,network,dp07,7.0,0.934711,0.934711,0.014377747156630608,1.0,True,314.465736,39.86003405728892,5.325265538461534,71.88849722310127,0.04571428571428068,0.04571428571428068,accuracy,-0.012009999999999965,False,"{'MITM': {'final_value': 0.428828, 'max_value': 0.428828, 'wake_round': 16, 'rounds_at_zero': 15}}"
C:\Users\Zarawar Khan\09-edge-iot-security-monitoring\RESULTS AND MANIFESTS\sweep_Head_SIgn_Flip_results\results_network_dp08.csv,network,dp08,8.0,0.925576,0.925576,0.0026422568951560976,1.0,True,314.649332,40.085046624569785,5.359121384615382,70.09900809319268,0.024999999999997247,0.024999999999997247,accuracy,-8.999999999992347e-05,False,"{'MITM': {'final_value': 0.431048, 'max_value': 0.466283, 'wake_round': 6, 'rounds_at_zero': 5}}"
C:\Users\Zarawar Khan\09-edge-iot-security-monitoring\RESULTS AND MANIFESTS\sweep_Head_SIgn_Flip_results\results_network_dp09.csv,network,dp09,9.0,0.936147,0.91,0.019059358496549647,1.0,True,316.480844,40.240701269196755,5.361260692307688,72.7054350619859,0.027777777777772253,0.027777777777772253,accuracy,0.02614699999999992,False,"{'MITM': {'final_value': 0.403506, 'max_value': 0.427821, 'wake_round': 6, 'rounds_at_zero': 5}}"
C:\Users\Zarawar Khan\09-edge-iot-security-monitoring\RESULTS AND MANIFESTS\sweep_Head_SIgn_Flip_results\results_network_dp0p5.csv,network,dp0p5,0.5,0.882643,0.882643,0.011472290887176783,1.0,True,307.134184,36.563508122565324,4.939412846153843,56.949824600445254,1.1600000000000055,1.1600000000000055,accuracy,-0.020589999999999997,False,"{'MITM': {'final_value': 0.0, 'max_value': 0.0, 'wake_round': None, 'rounds_at_zero': 25}}"
C:\Users\Zarawar Khan\09-edge-iot-security-monitoring\RESULTS AND MANIFESTS\sweep_Head_SIgn_Flip_results\results_network_dp10.csv,network,dp10,10.0,0.935968,0.919621,0.011388943199436898,1.0,True,313.53329199999996,40.07658042744457,5.3433926923076855,73.20606172388113,0.03600000000000492,0.03600000000000492,accuracy,0.016347,False,"{'MITM': {'final_value': 0.391775, 'max_value': 0.427597, 'wake_round': 7, 'rounds_at_zero': 6}}"
C:\Users\Zarawar Khan\09-edge-iot-security-monitoring\RESULTS AND MANIFESTS\sweep_Head_SIgn_Flip_results\results_network_dp11.csv,network,dp11,11.0,0.93045,0.93045,0.01431681726851328,1.0,True,316.77084399999995,39.81431007922989,5.29317846153846,72.62162980412324,0.017272727272719314,0.017272727272719314,accuracy,-0.020428,False,"{'MITM': {'final_value': 0.271345, 'max_value': 0.277289, 'wake_round': 9, 'rounds_at_zero': 8}}"
C:\Users\Zarawar Khan\09-edge-iot-security-monitoring\RESULTS AND MANIFESTS\sweep_Head_SIgn_Flip_results\results_network_dp12.csv,network,dp12,12.0,0.91918,0.903025,0.010590552856201597,1.0,True,313.190204,39.90508650446373,5.304718615384614,74.62542438159532,0.01916666666666641,0.01916666666666641,accuracy,0.004410000000000025,False,"{'MITM': {'final_value': 0.310147, 'max_value': 0.430577, 'wake_round': 5, 'rounds_at_zero': 4}}"
C:\Users\Zarawar Khan\09-edge-iot-security-monitoring\RESULTS AND MANIFESTS\sweep_Head_SIgn_Flip_results\results_network_dp13.csv,network,dp13,13.0,0.952681,0.952681,0.00987958148405082,1.0,True,316.045048,41.63033583294078,5.526399615384613,79.2866443903548,0.008461538461532405,0.008461538461532405,accuracy,-0.021711000000000036,False,"{'MITM': {'final_value': 0.452636, 'max_value': 0.455993, 'wake_round': 6, 'rounds_at_zero': 5}}"
C:\Users\Zarawar Khan\09-edge-iot-security-monitoring\RESULTS AND MANIFESTS\sweep_Head_SIgn_Flip_results\results_network_dp14.csv,network,dp14,14.0,0.947575,0.947575,0.021620512810754482,1.0,True,316.73399200000006,40.09240167860072,5.312244615384612,76.0296238118914,0.005000000000001036,0.005000000000001036,accuracy,-0.00011899999999998023,False,"{'MITM': {'final_value': 0.447016, 'max_value': 0.471337, 'wake_round': 6, 'rounds_at_zero': 5}}"
C:\Users\Zarawar Khan\09-edge-iot-security-monitoring\RESULTS AND MANIFESTS\sweep_Head_SIgn_Flip_results\results_network_dp15.csv,network,dp15,15.0,0.943644,0.942828,0.021024403099731536,1.0,True,316.903568,41.116745530670755,5.4644825384615325,76.42467507081714,0.0033333333333374075,0.0033333333333374075,accuracy,0.0008160000000000389,False,"{'MITM': {'final_value': 0.451257, 'max_value': 0.462301, 'wake_round': 7, 'rounds_at_zero': 6}}"
